unique_id,year,date_sampled,doy,times_sampled,block,site,site_type,time,plant_species,collector,family,genus,genus_species,caste,tongue,notes
6303,2017,27-Jul,208,,A,Tuttle,Veratrum,AM,"Ligularia bigelovii","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6304,2017,27-Jul,208,,A,Tuttle,Veratrum,AM,"Delphinium barbeyi","R. Irwin",Apidae,Bombus,appositus,W,unknown,
6305,2017,27-Jul,208,,A,Tuttle,Veratrum,AM,"Helianthella quinquenervis","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6306,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","K. Brennan",Apidae,Bombus,bifarius,M,unknown,
6307,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","K. Brennan",Apidae,Bombus,bifarius,M,unknown,
6308,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","K. Brennan",Apidae,Bombus,bifarius,M,unknown,
6309,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6310,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6311,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6312,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6313,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Erigeron speciosus","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6314,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","K. Brennan",Apidae,Bombus,occidentalis,W,unknown,
6315,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Potentilla pulcherrima","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6316,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Campanula rotundifolia","K. Brennan",Apidae,Bombus,insularis,W,unknown,
6317,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Helianthella quinquenervis","H. Rocha",Apidae,Bombus,frigidus,W,unknown,
6318,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6319,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","H. Rocha",Apidae,Bombus,frigidus,W,unknown,
6320,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6321,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6322,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Potentilla pulcherrima","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6323,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Potentilla pulcherrima","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6324,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Erigeron speciosus","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6325,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Erigeron speciosus","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6326,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Erigeron speciosus","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6327,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","H. Rocha",Apidae,Bombus,bifarius,Q,unknown,
6328,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","R. Irwin",Apidae,Bombus,appositus,Q,unknown,
6329,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6330,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6331,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6332,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6333,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6334,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6335,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6336,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6337,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6338,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6339,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Erigeron speciosus","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6340,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Erigeron speciosus","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6341,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Erigeron speciosus","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6342,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Erigeron speciosus","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6343,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Erigeron speciosus","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6344,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Erigeron speciosus","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6345,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","R. Irwin",Apidae,Bombus,rufocinctus,W,unknown,
6346,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","R. Irwin",Apidae,Bombus,rufocinctus,W,unknown,
6347,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Pentaphylloides floribunda","R. Irwin",Apidae,Bombus,mixtus,W,unknown,
6348,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Pentaphylloides floribunda","R. Irwin",Apidae,Bombus,mixtus,W,unknown,
6349,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Pentaphylloides floribunda","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6350,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","R. Irwin",Apidae,Bombus,bifarius,M,unknown,
6351,2017,27-Jul,208,,A,Tuttle,Veratrum,PM,"Wyethia amplexicaulis","R. Irwin",Apidae,Bombus,rufocinctus,W,unknown,
6352,2017,27-Jul,208,,A,Willey,Willow,AM,"Dugaldia hoopesii","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6353,2017,27-Jul,208,,A,Willey,Willow,AM,"Dugaldia hoopesii","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6354,2017,27-Jul,208,,A,Willey,Willow,AM,"Dugaldia hoopesii","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6355,2017,27-Jul,208,,A,Willey,Willow,AM,"Dugaldia hoopesii","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6356,2017,27-Jul,208,,A,Willey,Willow,AM,"Dugaldia hoopesii","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6357,2017,27-Jul,208,,A,Willey,Willow,AM,"Dugaldia hoopesii","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6358,2017,27-Jul,208,,A,Willey,Willow,AM,"Dugaldia hoopesii","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6359,2017,27-Jul,208,,A,Willey,Willow,AM,"Potentilla pulcherrima","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6360,2017,27-Jul,208,,A,Willey,Willow,AM,"Potentilla pulcherrima","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6361,2017,27-Jul,208,,A,Willey,Willow,AM,"Dugaldia hoopesii","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6362,2017,27-Jul,208,,A,Willey,Willow,AM,"Dugaldia hoopesii","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6363,2017,27-Jul,208,,A,Willey,Willow,AM,"Dugaldia hoopesii","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6364,2017,27-Jul,208,,A,Willey,Willow,AM,"Helianthella quinquenervis","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6365,2017,27-Jul,208,,A,Willey,Willow,AM,"Dugaldia hoopesii","H. Rocha",Apidae,Bombus,appositus,W,unknown,
6366,2017,27-Jul,208,,A,Willey,Willow,AM,"Dugaldia hoopesii","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6367,2017,27-Jul,208,,A,Willey,Willow,AM,"Dugaldia hoopesii","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6368,2017,27-Jul,208,,A,Willey,Willow,AM,"Dugaldia hoopesii","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6369,2017,27-Jul,208,,A,Willey,Willow,AM,"Helianthella quinquenervis","R. Irwin",Apidae,Bombus,bifarius,M,unknown,
6370,2017,27-Jul,208,,A,Willey,Willow,AM,"Erigeron speciosus","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6371,2017,27-Jul,208,,A,Willey,Willow,AM,"Erigeron speciosus","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6372,2017,27-Jul,208,,A,Willey,Willow,AM,"Erigeron speciosus","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6373,2017,27-Jul,208,,A,Willey,Willow,AM,"Helianthella quinquenervis","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6374,2017,27-Jul,208,,A,Willey,Willow,AM,"Geranium richardsonii","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6375,2017,27-Jul,208,,A,Willey,Willow,PM,"Dugaldia hoopesii","K. Brennan",Apidae,Bombus,bifarius,M,unknown,
6376,2017,27-Jul,208,,A,Willey,Willow,PM,"Dugaldia hoopesii","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6377,2017,27-Jul,208,,A,Willey,Willow,PM,"Potentilla pulcherrima","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6378,2017,27-Jul,208,,A,Willey,Willow,PM,"Erigeron elatior","K. Brennan",Apidae,Bombus,bifarius,M,unknown,
6379,2017,27-Jul,208,,A,Willey,Willow,PM,"Erigeron elatior","K. Brennan",Apidae,Bombus,bifarius,M,unknown,
6380,2017,27-Jul,208,,A,Willey,Willow,PM,"Erigeron elatior","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6381,2017,27-Jul,208,,A,Willey,Willow,PM,"Erigeron elatior","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6382,2017,27-Jul,208,,A,Willey,Willow,PM,"Erigeron speciosus","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6383,2017,27-Jul,208,,A,Willey,Willow,PM,"Erigeron speciosus","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6384,2017,27-Jul,208,,A,Willey,Willow,PM,"Erigeron speciosus","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6385,2017,27-Jul,208,,A,Willey,Willow,PM,"Potentilla pulcherrima","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6386,2017,27-Jul,208,,A,Willey,Willow,PM,"Potentilla pulcherrima","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6387,2017,27-Jul,208,,A,Willey,Willow,PM,"Potentilla pulcherrima","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6388,2017,27-Jul,208,,A,Willey,Willow,PM,"Erigeron speciosus","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6389,2017,27-Jul,208,,A,Willey,Willow,PM,"Erigeron speciosus","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6390,2017,27-Jul,208,,A,Willey,Willow,PM,"Erigeron speciosus","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6391,2017,27-Jul,208,,A,Willey,Willow,PM,"Erigeron speciosus","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6392,2017,27-Jul,208,,A,Willey,Willow,PM,"Campanula rotundifolia","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6393,2017,27-Jul,208,,A,Davids,Dry,AM,"Helianthella quinquenervis","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6394,2017,27-Jul,208,,A,Davids,Dry,AM,"Helianthella quinquenervis","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6395,2017,27-Jul,208,,A,Davids,Dry,AM,"Erigeron speciosus","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6396,2017,27-Jul,208,,A,Davids,Dry,AM,"Heterotheca villosa","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6397,2017,27-Jul,208,,A,Davids,Dry,AM,"Heterotheca villosa","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6398,2017,27-Jul,208,,A,Davids,Dry,AM,"Heterotheca villosa","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6399,2017,27-Jul,208,,A,Davids,Dry,AM,"Heterotheca villosa","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6400,2017,27-Jul,208,,A,Davids,Dry,AM,"Helianthella quinquenervis","R. Irwin",Apidae,Bombus,bifarius,M,unknown,
6401,2017,27-Jul,208,,A,Davids,Dry,AM,"Heterotheca villosa","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6402,2017,27-Jul,208,,A,Davids,Dry,AM,"Heterotheca villosa","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6403,2017,27-Jul,208,,A,Davids,Dry,AM,"Erigeron speciosus","H. Rocha",Apidae,Bombus,insularis,Q,unknown,
6404,2017,27-Jul,208,,A,Davids,Dry,AM,"Helianthella quinquenervis","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6405,2017,27-Jul,208,,A,Davids,Dry,AM,"Helianthella quinquenervis","H. Rocha",Apidae,Bombus,bifarius,Q,unknown,
6406,2017,27-Jul,208,,A,Davids,Dry,AM,"Eremogone congesta","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6407,2017,27-Jul,208,,A,Davids,Dry,PM,"Heterotheca villosa","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6408,2017,27-Jul,208,,A,Davids,Dry,PM,"Heterotheca villosa","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6409,2017,27-Jul,208,,A,Davids,Dry,PM,"Heterotheca villosa","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6410,2017,27-Jul,208,,A,Davids,Dry,PM,"Heterotheca villosa","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6411,2017,27-Jul,208,,A,Davids,Dry,PM,"Eremogone congesta","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6412,2017,27-Jul,208,,A,Davids,Dry,PM,"Erigeron speciosus","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6413,2017,27-Jul,208,,A,Davids,Dry,PM,"Heterotheca villosa","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6414,2017,27-Jul,208,,A,Davids,Dry,PM,"Helianthella quinquenervis","H. Rocha",Apidae,Bombus,bifarius,W,unknown,
6415,2017,27-Jul,208,,A,Davids,Dry,PM,"Heterotheca villosa","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6416,2017,27-Jul,208,,A,Davids,Dry,PM,"Heterotheca villosa","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6417,2017,27-Jul,208,,A,Davids,Dry,PM,"Heterotheca villosa","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6418,2017,27-Jul,208,,A,Davids,Dry,PM,"Campanula rotundifolia","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6419,2017,27-Jul,208,,A,Davids,Dry,PM,"Heterotheca villosa","R. Irwin",Apidae,Bombus,bifarius,W,unknown,
6420,2017,28-Jul,209,,"Elevation Transect","Almont Curve","Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,huntii,W,unknown,
6421,2017,28-Jul,209,,"Elevation Transect","Almont Curve","Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,huntii,W,unknown,
6422,2017,28-Jul,209,,"Elevation Transect","Almont Curve","Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,huntii,W,unknown,
6423,2017,28-Jul,209,,"Elevation Transect","Almont Curve","Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,fervidus,W,unknown,
6424,2017,28-Jul,209,,"Elevation Transect","Almont Curve","Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,huntii,W,unknown,
6425,2017,28-Jul,209,,"Elevation Transect","Almont Curve","Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,huntii,W,unknown,
6426,2017,28-Jul,209,,"Elevation Transect","Almont Curve","Elevation Transect",PM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,huntii,W,unknown,
6427,2017,28-Jul,209,,"Elevation Transect","Almont Curve","Elevation Transect",PM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,flavifrons,W,unknown,
6428,2017,28-Jul,209,,"Elevation Transect","Almont Curve","Elevation Transect",PM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,flavifrons,W,unknown,
6429,2017,28-Jul,209,,"Elevation Transect","Almont Curve","Elevation Transect",PM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,huntii,W,unknown,
6430,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,bifarius,W,unknown,
6431,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,bifarius,W,unknown,
6432,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,bifarius,W,unknown,
6433,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,bifarius,W,unknown,
6434,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,bifarius,W,unknown,
6435,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,bifarius,W,unknown,
6436,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,bifarius,W,unknown,
6437,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,bifarius,W,unknown,
6438,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,rufocinctus,W,unknown,
6439,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,unknown,"M. Stemkovski",Apidae,Bombus,centralis,W,unknown,"non-native yellow shrub. looks like a senecio"
6440,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,unknown,"M. Stemkovski",Apidae,Bombus,centralis,W,unknown,"non-native yellow shrub. looks like a senecio"
6441,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,centralis,W,unknown,
6442,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,centralis,W,unknown,
6443,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,centralis,W,unknown,
6444,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,centralis,W,unknown,
6445,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6446,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6447,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Lupinus argenteus","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6448,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6449,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6450,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6451,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,centralis,W,unknown,
6452,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,centralis,W,unknown,
6453,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,centralis,W,unknown,
6454,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,centralis,W,unknown,
6455,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,centralis,W,unknown,
6456,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,rufocinctus,W,unknown,
6457,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",PM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,bifarius,W,unknown,
6458,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",PM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,bifarius,W,unknown,
6459,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",PM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,bifarius,W,unknown,
6460,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",PM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6461,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",PM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6462,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",PM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6463,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",PM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6464,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",PM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6465,2017,01-Aug,213,,"Elevation Transect",Lypps,"Elevation Transect",PM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,centralis,W,unknown,
6466,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,bifarius,W,unknown,
6467,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,bifarius,W,unknown,
6468,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,bifarius,W,unknown,
6469,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,bifarius,W,unknown,
6470,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,flavifrons,W,unknown,
6471,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",AM,"Eriogonum racemosum","M. Stemkovski",Apidae,Bombus,huntii,W,unknown,
6472,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,rufocinctus,W,unknown,
6473,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6474,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6475,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6476,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,bifarius,M,unknown,
6477,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",AM,"Chrysothamnus viscidiflorus","K. Brennan",Apidae,Bombus,bifarius,M,unknown,
6478,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",AM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,flavifrons,M,unknown,
6479,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",PM,"Chrysothamnus viscidiflorus","M. Stemkovski",Apidae,Bombus,insularis,M,unknown,
6480,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",PM,"Chrysothamnus viscidiflorus","M. Stemkovski",Apidae,Bombus,occidentalis,W,unknown,
6481,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",PM,"Chrysothamnus viscidiflorus","K. Brennan",Apidae,Bombus,rufocinctus,W,unknown,
6482,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",PM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,insularis,M,unknown,
6483,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",PM,"Chrysothamnus viscidiflorus","K. Brennan",Apidae,Bombus,insularis,M,unknown,
6484,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",PM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
6485,2017,01-Aug,213,,"Elevation Transect",CDOT,"Elevation Transect",PM,"Eriogonum racemosum","K. Brennan",Apidae,Bombus,bifarius,W,unknown,
