year,date_sampled,site,block,doy,times_sampled,habitat_type,bowls_down,bowls_up,bowl_time,start_am,am_nettime_hrs,am_netters,start_pm,pm_nettime_hrs,pm_netters,total_time,high_temp,wind,cloud_cover,precip,notes
2019,20-Jun,"Ipo Dry 1","Single Sample",171,1,Dry,9:30,14:50,5:20,11:05,1,"R. Irwin, N. Taylor, H. Benkoski",14:00,1,"R. Irwin, N. Taylor, H. Benkoski",2,,,,,
2019,20-Jun,"Ipo Wet 1","Single Sample",171,1,Wet,10:00,13:50,3:50,10:20,1,"R. Irwin, N. Taylor, H. Benkoski",13:00,1,"R. Irwin, N. Taylor, H. Benkoski",2,,,,,"2 bowls in the snow."
2019,24-Jun,CDOT,"Elevational Transect",175,2,"Elevational Transect",10:08,16:40,6:32,10:15,1,"R. Dickson, H. Benkoski",14:05,1,"R. Dickson, H. Benkoski",2,,,,,"AM had 40 min of cool and windy, 20 min of warmer and less windy when sampling resumed- sampled from 10:15-10:37 and then again from 11:10-11:20 for an hour total of sampling.; PM windy, part clouds, warm"
2019,24-Jun,Lypps,"Elevational Transect",175,2,"Elevational Transect",9:30,16:10,6:40,11:40,1,"R. Dickson, H. Benkoski",15:00,1,"R. Dickson, H. Benkoski",2,,,,,"AM chilly windy sunny"
2019,25-Jun,Seans,B,176,2,Dry,9:50,16:05,6:15,10:00,1,"R. Dickson",14:25,1,"R. Dickson",2,,,,,"Sunny calm; still some shade over plot in AM"
2019,26-Jun,Davids,A,177,2,Dry,9:40,17:30,7:50,9:50,1,"R. Dickson, H. Benkoski",13:48,1,"R. Dickson, H. Benkoski",2,,,,,"AM sunny with little breeze; PM sunny with wind"
2019,26-Jun,Tuttle,A,177,2,Veratrum,8:55,17:47,8:52,11:55,1,"R. Dickson, H. Benkoski",15:55,1,"R. Dickson, H. Benkoski",2,,,,,"AM windy sunny got very windy half way through; PM windy sunny"
2019,26-Jun,Willey,A,177,2,Willow,9:05,17:28,8:23,10:55,1,"R. Dickson, H. Benkoski",15:15,1,"R. Dickson, H. Benkoski",2,,,,,"AM windy and sunny; PM a little windy and sunny"
2019,27-Jun,Beaver,B,178,2,Veratrum,10:08,15:50,5:42,12:05,1,"R. Dickson, R. Irwin",13:50,1,"R. Dickson, R. Irwin",2,,,,,
2019,27-Jun,Gothic,B,178,2,Willow,10:25,15:45,5:20,10:58,1,"R. Dickson, R. Irwin",14:45,1,"R. Dickson, R. Irwin",2,,,,,
2019,27-Jun,"GR Bus Turn","Single Sample",178,1,Veratrum,10:05,14:45,4:40,10:15,1,"H. Benkoski, A. Martin",12:50,1,"H. Benkoski",2,,,,,"part of the site very wet and muddy."
2019,28-Jun,Marriage,"Single Sample",179,1,Dry,9:55,15:44,5:49,10:00,1,"H. Benkoski",13:40,1,"H. Benkoski",2,,,,,
2019,28-Jun,Rustlers,"Elevational Transect",179,2,"Elevational Transect",10:15,15:20,5:05,10:35,1,"R. Dickson",13:20,1,"R. Dickson",2,,,,,"AM slightly windy sunny and warm; PM slightly windy sunny and warm"
2019,01-Jul,Almont,"Weather Station",182,4,"Weather Station",10:17,15:50,5:33,10:20,1,"R. Dickson, R. Irwin",14:27,1,"R. Dickson, R. Irwin",2,,,,,
2019,01-Jul,"Almont Curve","Elevational Transect",182,4,"Elevational Transect",9:45,16:15,6:30,11:25,1,"R. Dickson, R. Irwin",13:15,1,"R. Dickson, R. Irwin",2,,,,,
2019,02-Jul,"WG 1D","Single Sample",183,1,Dry,9:35,15:25,5:50,9:40,1,"H. Benkoski",13:25,1,"R. Irwin, H. Benkoski",2,,,,,
2019,02-Jul,"WG 1W","Single Sample",183,1,Veratrum,10:45,15:15,4:30,11:00,1,"R. Irwin, H. Benkoski",14:15,1,"R. Irwin, H. Benkoski",2,,,,,
2019,03-Jul,Copper,D,184,2,Willow,11:25,16:25,5:00,11:35,1,"R. Dickson",14:10,1,"R. Irwin",2,,,,,
2019,03-Jul,Hill,D,184,2,Dry,10:00,15:30,5:30,11:36,1,"R. Irwin",14:00,1,"H. Benkoski",2,,,,,"Missing 1 yellow, 1 blue bowl blew over"
2019,03-Jul,Little,D,184,2,Veratrum,10:40,16:05,5:25,11:35,1,"H. Benkoski",14:12,1,"R. Dickson",2,,,,,
2019,05-Jul,CDOT,"Elevational Transect",186,3,"Elevational Transect",9:55,16:35,6:40,10:02,1,"R. Dickson, H. Benkoski",14:15,1,"R. Dickson, H. Benkoski",2,,,,,"AM sunny breeze warm; PM warm sunny windy; 1 yellow bowl missing when collected"
2019,05-Jul,Lypps,"Elevational Transect",186,3,"Elevational Transect",9:30,16:15,6:45,11:06,1,"R. Dickson, H. Benkoski",15:17,1,"R. Dickson, H. Benkoski",2,,,,,"AM sunny warm, breeze; PM partly cloudy breezy warm; 16 bowls placed (1 extra white); PM Hunter did 37 min and Rachel 23"
2019,08-Jul,"Slate D","Single Sample",189,1,Dry,10:50,15:41,4:51,11:50,0.6,"R. Irwin, H. Benkoski",13:25,1,"R. Irwin, H. Benkoski",1.6,,,,,
2019,08-Jul,"Slate W","Single Sample",189,1,Veratrum,10:20,15:30,5:10,10:50,1,"R. Irwin, H. Benkoski",14:30,1,"R. Irwin, H. Benkoski",2,,,,,"2 blue bowls + 1 white bowl knocked over"
2019,09-Jul,Rustlers,"Elevational Transect",190,3,"Elevational Transect",10:15,15:50,5:35,10:35,1,"R. Dickson",14:00,1,"R. Dickson",2,,,,,"AM sunny warm breeze; PM windy sunny warm"
2019,10-Jul,Beaver,B,191,3,Veratrum,10:00,15:25,5:25,11:20,1,"R. Dickson, R. Irwin",13:58,1,"R. Dickson",2,,,,,
2019,10-Jul,Gothic,B,191,3,Willow,10:15,15:15,5:00,10:17,1,"R. Dickson, R. Irwin",13:55,1,"R. Dickson, R. Irwin",2,,,,,"One white bowl broken (no water)"
2019,10-Jul,Seans,B,191,3,Dry,9:45,15:21,5:36,10:25,1,"H. Benkoski",14:10,1,"H. Benkoski, A. Martin",2,,,,,"Some nesting activity present"
2019,12-Jul,Davids,A,193,3,Dry,10:10,15:15,5:05,10:45,1,"R. Dickson",13:25,1,"R. Dickson",2,,,,,"AM sunny and calm some wind and clouds toward end; PM off and on cloudy and a little windy; bees left when it was cloudy"
2019,12-Jul,Tuttle,A,193,3,Veratrum,9:20,15:00,5:40,9:30,1,"H. Benkoski",13:15,1,"R. Irwin, H. Benkoski",2,,,,,"Mix sun/clouds in PM storm coming in"
2019,12-Jul,Willey,A,193,3,Willow,9:02,15:15,6:13,11:05,1,"R. Irwin, H. Benkoski",14:15,1,"R. Irwin, H. Benkoski",2,,,,,"PM cloudy humid then got sunny"
2019,15-Jul,"WG 2D","Single Sample",196,1,Dry,10:15,15:08,4:53,10:20,1,"R. Irwin, H. Benkoski",14:30,1,"R. Irwin, H. Benkoski",2,,,,,
2019,15-Jul,"WG 2W","Single Sample",196,1,Veratrum,10:02,15:15,5:13,11:06,1,"R. Irwin, H. Benkoski",13:35,1,"R. Irwin, H. Benkoski",2,,,,,
2019,16-Jul,Copper,D,197,3,Willow,10:15,15:50,5:35,11:25,1,"H. Benkoski",14:30,1,"R. Dickson",2,,,,,"PM partly cloudy; some wind"
2019,16-Jul,Hill,D,197,3,Dry,9:45,15:25,5:40,10:25,1,"R. Irwin",13:00,1,"H. Benkoski",2,,,,,"PM windy; found 1 white bowl from last time; 7/3"
2019,16-Jul,Little,D,197,3,Veratrum,10:00,15:22,5:22,10:30,1,"R. Dickson",14:25,1,"R. Irwin, H. Benkoski",2,,,,,"AM some clouds windy toward end; PM windy and partly cloudy"
2019,17-Jul,"Mexican Cut","Weather Station",198,1,"Weather Station",12:15,14:40,2:25,12:17,1,"R. Dickson, R. Irwin",14:00,1,"R. Dickson, R. Irwin",2,,,,,
2019,17-Jul,"North Elko","Elevational Transect",198,1,"Elevational Transect",10:25,16:10,5:45,10:35,1,"R. Dickson, R. Irwin",15:35,1,"R. Dickson, R. Irwin",2,,,,,"AM windy"
2019,18-Jul,Almont,"Weather Station",199,5,"Weather Station",10:20,15:20,5:00,10:42,1,"R. Dickson, H. Benkoski, H. Liang",13:27,1,"R. Dickson, H. Benkoski, H. Liang",2,,,,,"PM RGD 10 min; HL 25 min; HTB 25 min"
2019,18-Jul,"Almont Curve","Elevational Transect",199,5,"Elevational Transect",9:50,15:20,5:30,11:45,1,"R. Dickson, H. Benkoski, H. Liang",14:25,1,"H. Benkoski, H. Liang",2,,,,,"AM RGD 16 min; HL 20 min; HTB 24 min"
2019,19-Jul,CDOT,"Elevational Transect",200,4,"Elevational Transect",9:50,17:05,7:15,NA,0,NA,12:55,1,"R. Dickson",1,,,,,"Only time for one netting period"
2019,19-Jul,Lypps,"Elevational Transect",200,4,"Elevational Transect",10:20,16:40,6:20,10:25,1,"R. Dickson",NA,0,NA,1,,,,,"AM sunny, calm, warm; only time for one netting session"
2019,22-Jul,Beaver,B,203,4,Veratrum,10:15,13:23,3:08,10:24,1,"R. Dickson, R. Irwin",NA,0,NA,1,,,,,"Sun to clouds/storm; 1 yellow bowl and 1 white bowl tipped over; bowls picked up because of emerging storm"
2019,22-Jul,Gothic,B,203,4,Willow,10:00,13:25,3:25,11:30,1,"R. Dickson, R. Irwin",NA,0,NA,1,,,,,"Storm rolled in; picked up bowls early and no afternoon sample"
2019,22-Jul,Seans,B,203,4,Dry,10:10,13:25,3:15,10:18,1,"H. Benkoski",13:50,0.5,"H. Benkoski",1.5,,,,,"Picked up bowls early b/c of thunder and rain; storm passed so added 30 min sample before storm hit"
2019,23-Jul,"Lower Loop 1D","Single Sample",204,1,Dry,9:55,14:55,5:00,11:10,1,"R. Irwin, H. Benkoski",14:19,0.833333,"R. Irwin, H. Benkoski",1.83,,,,,"Entire hillside filled with solitary bee nesting aggregation! Crazy #s of bees. May not be comparable to other site :("
2019,23-Jul,"Lower Loop 1W","Single Sample",204,1,Veratrum,10:15,15:10,4:55,10:22,1,"R. Irwin, H. Benkoski",13:25,1,"R. Irwin, H. Benkoski",2,,,,,
2019,24-Jul,Rustlers,"Elevational Transect",205,4,"Elevational Transect",9:50,15:30,5:40,9:55,1,"R. Dickson",13:05,1,"R. Dickson",2,,,,,"AM windy and partly cloudy; PM windy partly cloudy; lots of flies made worse at catching bees"
2019,26-Jul,Davids,A,207,4,Dry,10:25,12:15,1:50,10:30,1,"R. Dickson",NA,0,NA,1,,,,,"Partly cloudy breezey; storms were rolling in especially the last 20-30 min"
2019,26-Jul,Tuttle,A,207,4,Veratrum,10:30,12:00,1:30,10:40,0.62,"H. Benkoski",NA,0,NA,0.62,,,,,"Cloudy and cool with storms"
2019,26-Jul,Willey,A,207,4,Willow,10:10,11:56,1:46,10:42,0.77,"R. Irwin",NA,0,NA,0.77,,,,,"Cloudy and cool with storms"
2019,29-Jul,Copper,D,210,4,Willow,11:00,16:25,5:25,11:00,1,"R. Irwin, H. Benkoski",14:30,0.5,"R. Dickson",1.5,,,,,"AM wind partly cloudy; PM wind partly cloudy; AM REI 50 min; HTB 10 min"
2019,29-Jul,Hill,D,210,4,Dry,10:20,16:00,5:40,10:27,1,"R. Dickson",14:40,1,"H. Benkoski",2,,,,,"AM wind, part cloudy; PM windy"
2019,29-Jul,Little,D,210,4,Veratrum,10:05,16:20,6:15,10:10,1,"H. Benkoski",14:40,0.483333,"R. Irwin",1.48,,,,,"AM some clouds and wind; PM wind; partly cloudy"
2019,31-Jul,Almont,"Weather Station",212,6,"Weather Station",10:10,15:15,5:05,10:20,1,"R. Dickson",14:45,0.25,"R. Dickson",1.25,,,,,"AM slightly windy; PM storm rolled in"
2019,31-Jul,"Almont Curve","Elevational Transect",212,6,"Elevational Transect",9:40,15:45,6:05,12:00,1,"R. Dickson",NA,0,NA,1,,,,,"AM slightly windy; storm prevented PM sampling- collected bees at 14:00 in case of storm; only 1 more bee at second collection at 15:45"
2019,02-Aug,CDOT,"Elevational Transect",214,5,"Elevational Transect",9:30,16:20,6:50,11:23,1,"R. Dickson, H. Benkoski",15:25,0.75,"R. Dickson, H. Benkoski",1.75,,,,,"AM windy; RGD 27min; HTB 33min; PM RGD 18min; HTB 27min"
2019,02-Aug,Lypps,"Elevational Transect",214,5,"Elevational Transect",10:20,16:15,5:55,9:48,1,"R. Dickson, H. Benkoski",13:45,1,"R. Dickson, H. Benkoski",2,,,,,"AM RGD 20min; HTB 40min; PM breezy and partly cloudy; RGD 25min; HTB 35min"
2019,05-Aug,"403 W","Single Sample",217,1,Veratrum,10:25,15:03,4:38,10:33,1,"R. Irwin, H. Benkoski",14:35,0.5,"R. Irwin, H. Benkoski",1.5,,,,,
2019,05-Aug,"Avery Parking Lot","Single Sample",217,1,Dry,10:00,16:25,6:25,12:06,1,"R. Irwin, H. Benkoski",15:21,0.883333,"R. Irwin, H. Benkoski",1.88,,,,,
2019,05-Aug,Rustlers,"Elevational Transect",217,5,"Elevational Transect",11:00,16:50,5:50,11:10,1,"R. Dickson, M. Stemkovski",14:35,1,"R. Dickson",2,,,,,"2 yellow bowls + 1 blue bowl dried up (no water); AM RGD 57 min; MS 3 min B. bifs like to bury their heads in the foam of the bee squeezer and exude nectar"
2019,06-Aug,Davids,A,218,5,Dry,9:45,17:15,7:30,9:45,1,"R. Dickson, H. Benkoski",13:35,1,"R. Dickson, H. Benkoski",2,,,,,"PM wind part clouds; PM RGD 16min; HTB 44min"
2019,06-Aug,Tuttle,A,218,5,Veratrum,9:05,16:45,7:40,11:07,0.85,"R. Dickson, H. Benkoski",16:02,0.28,"R. Dickson, H. Benkoski",1.13,,,,,"AM RGD 21 min; HTB30min; PM RGD 8 min; HTB 9min"
2019,06-Aug,Willey,A,218,5,Willow,9:05,16:50,7:45,12:20,0.83,"R. Dickson, H. Benkoski",15:20,0.57,"R. Dickson, H. Benkoski",1.4,,,,,"AM partly cloudy some wind; PM some wind; One blue bowl dried up (no water); AM HTB 10min; RGD 40min; PM RGD 16min; HTB 18min"
2019,07-Aug,Beaver,B,219,5,Veratrum,9:55,14:11,4:16,10:04,1,"R. Irwin",NA,0,NA,1,,,,,"Cloudy for the first 40 min of sampling; one blue bowl missing"
2019,07-Aug,Gothic,B,219,5,Willow,9:40,13:52,4:12,10:05,1,"R. Dickson",NA,0,NA,1,,,,,"Cloudy for the first 40 min of sampling; one blue bowl missing"
2019,07-Aug,Seans,B,219,5,Dry,9:00,13:41,4:41,12:17,1,"R. Dickson, R. Irwin",NA,0,NA,1,,,,,"AM RGD 23 min; REI 37 min"
2019,09-Aug,"Mexican Cut","Weather Station",221,2,"Weather Station",11:40,14:30,2:50,11:35,1,"R. Dickson, R. Irwin",13:09,1,"R. Irwin",2,,,,,"AM RGD 32 min; REI 28 min. AM partly cloudy with some wind"
2019,09-Aug,"North Elko","Elevational Transect",221,2,"Elevational Transect",10:05,15:15,5:10,9:55,1,"R. Dickson, R. Irwin",13:27,1,"R. Dickson",2,,,,,"PM windy"
2019,12-Aug,"Avery 3","Single Sample",224,1,Dry,10:30,15:35,5:05,10:10,1,"R. Irwin, H. Benkoski",14:43,0.5,"R. Irwin, H. Benkoski",1.5,,,,,"Windy all day"
2019,12-Aug,"Marmot Meadow","Single Sample",224,1,Veratrum,10:00,16:00,6:00,11:50,1,"R. Irwin, H. Benkoski",15:40,0.133333,"H. Benkoski",1.13,,,,,"Windy all day"
2019,13-Aug,Copper,D,225,5,Willow,10:25,16:10,5:45,10:30,1,"R. Dickson",14:55,0.316666,"H. Benkoski",1.31667,,,,,"windy for the about 1/3 of the AM session; RGD time split evenly between Frasera and everything else in AM; strong winds during PM HTB time split 10 min Frasera; 9 min everything else"
2019,13-Aug,Hill,D,225,5,Dry,10:20,16:50,6:30,10:32,1,"H. Benkoski",14:42,0.433333,"R. Irwin",1.433333,,,,,"AM cool with steady wind; PM very windy. One white bowl spilled"
2019,13-Aug,Little,D,225,5,Veratrum,10:20,16:15,5:55,10:25,1,"R. Irwin",15:37,0.116666,"R. Dickson",1.117,,,,,"PM windy and partly cloudy; 1 blue bowl dried up"
2019,14-Aug,Almont,"Weather Station",226,7,"Weather Station",9:50,16:20,6:30,10:12,1,"R. Irwin",15:46,0.466666,"R. Irwin",1.466666,,,,,
2019,14-Aug,"Almont Curve","Elevational Transect",226,7,"Elevational Transect",9:15,15:23,6:08,11:45,1,"R. Irwin",13:51,1,"R. Irwin",2,,,,,
2019,15-Aug,CDOT,"Elevational Transect",227,6,"Elevational Transect",10:00,16:25,6:25,10:25,1,"R. Dickson, R. Irwin",13:45,1,"R. Dickson, R. Irwin",2,,,,,"PM RGD 26 min; REI 34 min"
2019,15-Aug,Lypps,"Elevational Transect",227,6,"Elevational Transect",9:10,15:47,6:37,11:51,1,"R. Dickson, R. Irwin",15:13,1,"R. Dickson, R. Irwin",2,,,,,"Some wind during the AM PM REI 20 min; RGD 40 min; 2 bees dropped from the blue bowls- one bumblebee and one other."
2019,19-Aug,Davids,A,231,6,Dry,10:00,14:20,4:20,10:00,1,"R. Irwin",12:42,1,"R. Irwin",2,,,,,
2019,19-Aug,Tuttle,A,231,6,Veratrum,9:00,16:45,7:45,NA,0,NA,13:27,0.75,"R. Dickson",0.75,,,,,"Spent morning netting at Willey"
2019,19-Aug,Willey,A,231,6,Willow,9:20,16:33,7:13,9:50,1,"R. Dickson",NA,0,"R. Dickson",1,,,,,"some breeze during AM"
2019,20-Aug,Beaver,B,232,6,Veratrum,9:40,15:55,6:15,9:50,0.633333,"R. Dickson",15:30,0.083333,"R. Dickson",0.716666,,,,,
2019,20-Aug,Gothic,B,232,6,Willow,9:40,15:40,6:00,9:45,0.716666,"R. Irwin",14:26,0.183333,"R. Dickson",0.9,,,,,
2019,20-Aug,Seans,B,232,6,Dry,8:55,15:08,6:13,NA,0,NA,12:33,0.8,"R. Irwin",0.8,,,,,"2 Blue bowls knocked over"
2019,21-Aug,"Rosie Point","Single Sample",233,1,Dry,10:30,15:20,4:50,10:40,0.5,"R. Irwin",13:56,0.5,"R. Irwin",1,,,,,"AM Hot and sunny. PM cloudy, windy, sunny mixture"
2019,21-Aug,Rustlers,"Elevational Transect",233,6,"Elevational Transect",10:40,16:50,6:10,10:50,0.75,"R. Dickson",14:50,0.533333,"R. Dickson",1.283333,,,,,"AM: Windy and partly cloud, noticed a decrtease in activity. PM: mostly cloudy and slightly windy. A giant swarm of Appositus were hanging out in the pentaflora bush right of the big rock- Huge nest- mostly males, caught 2"
2019,21-Aug,Stables,"Single Sample",233,1,Veratrum,10:00,16:25,6:25,12:05,0.5,"R. Irwin",15:36,0.25,"R. Irwin",0.75,,,,,
2019,22-Aug,"Mexican Cut","Weather Station",234,3,"Weather Station",12:10,14:20,2:10,12:20,1,"R. Dickson, R. Irwin, N. Taylor",NA,0,NA,1,,,,,"Netting split between REI and RGD with assistance from NIT"
2019,22-Aug,"North Elko","Elevational Transect",234,3,"Elevational Transect",10:07,15:20,5:13,10:00,1,"R. Dickson, R. Irwin, N. Taylor",14:32,0.233333,"R. Dickson, R. Irwin, N. Taylor",1.233333,,,,,"AM: Breezy; REI and NIT worked as a team; will use REI in data; split time evenly (2 ways) with RGD. PM: Coudy and windy. RGD 7 min; REI 7 min. REI and NIT worked as a team; will use NIT in data, split time evenly (2 ways) with RGD."
2019,26-Aug,CDOT,"Elevational Transect",238,7,"Elevational Transect",9:32,16:35,7:03,11:43,0.833333,"R. Dickson",15:57,0.333333,"R. Dickson",1.166666,,,,,"AM windy on and off; PM Windy!"
2019,26-Aug,Lypps,"Elevational Transect",238,7,"Elevational Transect",10:15,17:10,6:55,10:17,0.833333,"R. Dickson",14:58,0.5,"R. Dickson",1.333333,,,,,"AM breezy; PM windy"
2019,27-Aug,Almont,"Weather Station",239,8,"Weather Station",10:40,16:05,5:25,10:43,1,"R. Irwin",15:30,0.5,"R. Irwin",1.5,,,,,
2019,27-Aug,"Almont Curve","Elevational Transect",239,8,"Elevational Transect",10:10,15:00,4:50,12:30,1,"R. Irwin",14:11,0.7,"R. Irwin",1.7,,,,,
2019,28-Aug,Copper,D,240,6,Willow,9:45,15:15,5:30,11:43,0.6,"R. Dickson, R. Irwin",14:30,0.283333,"R. Dickson",0.883333,,,,,"AM: REI 23 min; RGD 13 min."
2019,28-Aug,Hill,D,240,6,Dry,10:30,15:12,4:42,10:32,0.566666,"R. Irwin",13:30,0.433333,"R. Dickson",1,,,,,"PM windy. 1 blue and 1 white bowl blew over."
2019,28-Aug,Little,D,240,6,Veratrum,10:00,16:05,6:05,10:15,0.4,"R. Dickson",15:41,0.2,"R. Irwin",0.6,,,,,"AM some breeze"
2019,30-Aug,Rustlers,"Elevational Transect",242,7,"Elevational Transect",10:05,14:05,4:00,10:11,0.366666,"R. Irwin, D. Seth-Carley",12:24,1,"R. Irwin, D. Seth-Carley",1.366666,,,,,"REI and AAT worked together; REI is listed as collector in Bombus data. At 11:30 there was rain for 30 min and then it cleared up and was sunny by 12:24 when PM netting started"
2019,03-Sep,Davids,A,246,7,Dry,9:30,14:10,4:40,9:45,1,"R. Dickson",12:20,1,"R. Dickson",2,,,,,"AM: sunny and hot; PM: some wind"
2019,03-Sep,Tuttle,A,246,7,Veratrum,9:50,15:37,5:47,11:17,0.316666,"R. Irwin",15:50,0.35,"R. Irwin",0.666666,,,,,"AM: sunny and hot; PM: cloudy"
2019,03-Sep,Willey,A,246,7,Willow,9:20,15:00,5:40,10:00,0.35,"R. Irwin",13:32,0.566666,"R. Irwin",0.916666,,,,,"AM: sunny and hot; PM: cloudy"
2019,05-Sep,Beaver,B,248,7,Veratrum,10:10,12:23,2:13,10:05,0.633333,"R. Dickson, R. Irwin",NA,0,NA,0.633333,,,,,"Storm rolled in; picked up bowls early and no afternoon sample"
2019,05-Sep,Gothic,B,248,7,Willow,9:55,12:15,2:20,11:15,0.7,"R. Dickson, R. Irwin",NA,0,NA,0.7,,,,,"Storm rolled in; picked up bowls early and no afternoon sample"
2019,10-Sep,Seans,B,253,7,Dry,10:50,16:10,5:20,11:00,0.75,"R. Dickson",14:05,1,"R. Dickson",1.75,,,,,"AM it got cold and cloudy and windy around 11:50 so I stopped netting to let it warm up so the bees started moving around again- they were all too cold at first. It warmed back up in the PM and the sun came out but it was windy on and off."
2019,14-Sep,"Mexican Cut","Weather Station",257,4,"Weather Station",12:50,15:50,3:00,13:10,1,"R. Dickson",14:55,0.5,"R. Dickson",1.5,,,,,"counted as AM and PM even though they were both in PM.. AM was slightly breezy; PM was shady and breezy"
2019,14-Sep,"North Elko","Elevational Transect",257,4,"Elevational Transect",10:30,17:30,7:00,10:35,1,"R. Dickson",16:40,0.5,"R. Dickson",1.5,,,,,"AM: some wind. PM: bowls were out 15 min after sundown. It was warm and calm during sampling but I didn't hear or see a single bee but TONS were killed in the bowls throughout the day maybe none were left :("
2020,02-May,Almont,"Weather Station",123,1,"Weather Station",11:15,16:20,5:05,11:30,0.583333,"R. Dickson",15:37,0.583333,"R. Dickson",1.166666,,,,,"AM: warm and breezy, PM: windy and part clouds, much less activity."
2020,02-May,"Almont Curve","Elevational Transect",123,1,"Elevational Transect",10:50,17:15,6:25,12:40,0.583333,"R. Dickson",14:15,0.583333,"R. Dickson",1.166666,,,,,"AM: part clouds, warm, breezy. A little windier and cloudier in the PM, less activity"
2020,03-May,CDOT,"Elevational Transect",124,1,"Elevational Transect",9:55,15:10,5:15,10:20,1,"R. Dickson",13:40,1,"R. Dickson",2,,,,,"AM: warm, sunny, breezy. PM: a little windier and hotter, not as many bees out. Tons of bombilied flies out"
2020,06-May,Willey,A,127,1,Willow,10:15,16:30,6:15,NA,0,NA,NA,0,NA,0,,,,,"AM: warm and sunny PM: cloudy cool and windy. No bees caught in the bols, no flowers in or near site. Most of site covered in snow, partially melted out. 25 bowls on the snow 5 on freshly melted ground. Caught 2 wasps + 2 flies."
2020,17-May,Seans,B,138,1,Dry,10:30,16:40,6:10,10:50,1,"R. Dickson",15:10,1,"R. Dickson",2,,,,,"AM: cool and sunny with a little breeze, 1/2 of hill shaded at start of AM sampling. PM: warm, part couds, some wind but mostly calm"
2020,18-May,CDOT,"Elevational Transect",139,2,"Elevational Transect",10:20,16:35,6:15,10:17,0.333333,"R. Dickson",14:40,0.383333,"R. Dickson",0.716666,,,,,"AM: warm and sunny with some breeze. PM: very warm and windy ** training day for Ashley Woolman, didn't count her netting times."
2020,18-May,Lypps,"Elevational Transect",139,1,"Elevational Transect",9:00,16:00,7:00,11:45,0.483333,"R. Dickson",15:27,0.333333,"R. Dickson",0.816666,,,,,"AM: warm, sunny, breezy. PM: warm, windy ** training day for Ashley Woolman, didn't count her netting times. 1 white bowl empty"
2020,22-May,Almont,"Weather Station",143,2,"Weather Station",11:10,17:10,6:00,11:25,0.416666,"R. Dickson",15:50,0.75,"R. Dickson",1.166666,,,,,"AM: warm, clear, breezy. PM warm and pretty parly cloudy last 15 min of sampling"
2020,22-May,"Almont Curve","Elevational Transect",143,2,"Elevational Transect",10:35,17:50,7:15,12:27,0.5,"R. Dickson",14:15,0.75,"R. Dickson",1.25,,,,,"AM/PM: warm and clear"
2020,23-May,Rustlers,"Elevational Transect",144,1,"Elevational Transect",10:50,15:05,4:15,11:05,1,"R. Dickson",13:55,0.583333,"R. Dickson",1.583333,,,,,"AM: chilly and cloudy with wind on and off throughout sampling. Weather dereased activity- took some netting breaks when it got too cold. PM: got 100% cloudy so I stopped sampling. Didn't see any solitarities during PM session."
2020,26-May,Davids,A,147,1,Dry,9:55,16:20,6:25,9:55,0.766666,"R. Dickson, A. Woolman",15:48,1,"R. Dickson, A. Woolman",1.766666,,,,,"AM: RGD(23) AMW(16) chilly, sunny, windy. PM: cloudy and windy, not much acitbity, saw Bif Q on Mahonia repens but couldn't catch."
2020,26-May,Tuttle,A,147,1,Veratrum,8:55,17:15,8:20,11:20,0.9,"R. Dickson, A. Woolman",13:27,1,"R. Dickson, A. Woolman",1.9,,,,,"AM: RGD(24) AMW(30) sunny with breeze. PM: RGD(17) AMW(43) warm and sunny with some breeze"
2020,26-May,Willey,A,147,2,Willow,8:55,17:30,8:35,12:00,1,"R. Dickson, A. Woolman",14:25,1,"R. Dickson, A. Woolman",2,,,,,"AM: RGD(28) AMW(32) warm and sunny, some wind. PM: RGD(28) AMW(32)"
2020,28-May,Copper,D,149,1,Willow,10:20,16:50,6:30,10:40,1,"R. Dickson, K. Brennan",14:00,1,"R. Dickson, K. Brennan",2,,,,,"AM: warm and sunny, PM: warm and sunny with breeze"
2020,28-May,Hill,D,149,1,Dry,9:55,17:50,7:55,12:32,1,"R. Dickson, K. Brennan",15:45,1,"R. Dickson, K. Brennan",2,,,,,"AM: RGD(28) KEB(32) warm sunny breeze. PM: Part clouds, breeze"
2020,28-May,Little,D,149,1,Veratrum,9:40,17:20,7:40,11:30,1,"R. Dickson, K. Brennan",14:50,1,"R. Dickson, K. Brennan",2,,,,,"AM: warm, part clouds. PM: cloudy last 10 min of sampling"
2020,02-Jun,Beaver,B,154,1,Veratrum,9:05,15:45,6:40,11:34,1,"R. Dickson, A. Woolman",14:05,0.666666,"R. Dickson, A. Woolman",1.666666,,,,,"AM: warm and sunny, windy for the ast 10 min.saw one bombus fly through the site. PM: hot and sunny RGD(14) AMW(26)"
2020,02-Jun,Gothic,B,154,1,Willow,8:50,15:40,6:50,12:30,1,"R. Dickson, A. Woolman",15:05,0.716666,"R. Dickson, A. Woolman",1.716666,,,,,"AM: warm and sunny. PM: RGD(22) AMW(21) warm and sunny"
2020,02-Jun,Seans,B,154,2,Dry,9:55,17:15,7:20,9:50,1,"R. Dickson, A. Woolman",16:35,0.566666,"R. Dickson, A. Woolman",1.566666,,,,,"AM: RGD(34) AMW(26) warm and sunny, about half of the sample area was shaded when netting started. Windy towards the end. PM: hot and sunny"
