"site","year","species","sex","date","ab","site","year","species","sex"
"Tuttle",2011,"Hylaeus annulatus","F",2011-06-27,0,"Tuttle",2011,"Hylaeus annulatus","F"
"Tuttle",2011,"Hylaeus annulatus","F",2011-07-11,0,"Tuttle",2011,"Hylaeus annulatus","F"
"Tuttle",2011,"Hylaeus annulatus","F",2011-07-25,0,"Tuttle",2011,"Hylaeus annulatus","F"
"Tuttle",2011,"Hylaeus annulatus","F",2011-08-12,5,"Tuttle",2011,"Hylaeus annulatus","F"
"Tuttle",2011,"Hylaeus annulatus","F",2011-08-22,4,"Tuttle",2011,"Hylaeus annulatus","F"
"Tuttle",2011,"Hylaeus annulatus","F",2011-09-13,0,"Tuttle",2011,"Hylaeus annulatus","F"
"Tuttle",2011,"Hoplitis fulgida","F",2011-06-08,0,"Tuttle",2011,"Hoplitis fulgida","F"
"Tuttle",2011,"Hoplitis fulgida","F",2011-06-27,0,"Tuttle",2011,"Hoplitis fulgida","F"
"Tuttle",2011,"Hoplitis fulgida","F",2011-07-11,0,"Tuttle",2011,"Hoplitis fulgida","F"
"Tuttle",2011,"Hoplitis fulgida","F",2011-07-25,0,"Tuttle",2011,"Hoplitis fulgida","F"
"Tuttle",2011,"Hoplitis fulgida","F",2011-08-12,2,"Tuttle",2011,"Hoplitis fulgida","F"
"Tuttle",2011,"Hoplitis fulgida","F",2011-08-22,3,"Tuttle",2011,"Hoplitis fulgida","F"
"Tuttle",2011,"Hoplitis fulgida","F",2011-09-13,0,"Tuttle",2011,"Hoplitis fulgida","F"
"Tuttle",2011,"Pseudopanurgus bakeri","",2011-06-08,0,"Tuttle",2011,"Pseudopanurgus bakeri",""
"Tuttle",2011,"Pseudopanurgus bakeri","",2011-06-27,0,"Tuttle",2011,"Pseudopanurgus bakeri",""
"Tuttle",2011,"Pseudopanurgus bakeri","",2011-07-11,0,"Tuttle",2011,"Pseudopanurgus bakeri",""
"Tuttle",2011,"Pseudopanurgus bakeri","",2011-07-25,0,"Tuttle",2011,"Pseudopanurgus bakeri",""
"Tuttle",2011,"Pseudopanurgus bakeri","",2011-08-12,0,"Tuttle",2011,"Pseudopanurgus bakeri",""
"Tuttle",2011,"Pseudopanurgus bakeri","",2011-08-22,5,"Tuttle",2011,"Pseudopanurgus bakeri",""
"Tuttle",2011,"Pseudopanurgus bakeri","",2011-09-13,0,"Tuttle",2011,"Pseudopanurgus bakeri",""
"Tuttle",2011,"Osmia pusilla","F",2011-06-08,0,"Tuttle",2011,"Osmia pusilla","F"
"Tuttle",2011,"Osmia pusilla","F",2011-06-27,0,"Tuttle",2011,"Osmia pusilla","F"
"Tuttle",2011,"Osmia pusilla","F",2011-07-11,0,"Tuttle",2011,"Osmia pusilla","F"
"Tuttle",2011,"Osmia pusilla","F",2011-07-25,0,"Tuttle",2011,"Osmia pusilla","F"
"Tuttle",2011,"Osmia pusilla","F",2011-08-12,0,"Tuttle",2011,"Osmia pusilla","F"
"Tuttle",2011,"Osmia pusilla","F",2011-08-22,1,"Tuttle",2011,"Osmia pusilla","F"
"Tuttle",2011,"Osmia pusilla","F",2011-09-13,0,"Tuttle",2011,"Osmia pusilla","F"
"Tuttle",2011,"Hoplitis robusta","F",2011-06-08,0,"Tuttle",2011,"Hoplitis robusta","F"
"Tuttle",2011,"Hoplitis robusta","F",2011-06-27,0,"Tuttle",2011,"Hoplitis robusta","F"
"Tuttle",2011,"Hoplitis robusta","F",2011-07-11,0,"Tuttle",2011,"Hoplitis robusta","F"
"Tuttle",2011,"Hoplitis robusta","F",2011-07-25,0,"Tuttle",2011,"Hoplitis robusta","F"
"Tuttle",2011,"Hoplitis robusta","F",2011-08-12,0,"Tuttle",2011,"Hoplitis robusta","F"
"Tuttle",2011,"Hoplitis robusta","F",2011-08-22,1,"Tuttle",2011,"Hoplitis robusta","F"
"Tuttle",2011,"Hoplitis robusta","F",2011-09-13,0,"Tuttle",2011,"Hoplitis robusta","F"
"Tuttle",2011,"Hoplitis robusta","",2011-06-08,0,"Tuttle",2011,"Hoplitis robusta",""
"Tuttle",2011,"Hoplitis robusta","",2011-06-27,0,"Tuttle",2011,"Hoplitis robusta",""
"Tuttle",2011,"Hoplitis robusta","",2011-07-11,0,"Tuttle",2011,"Hoplitis robusta",""
"Tuttle",2011,"Hoplitis robusta","",2011-07-25,0,"Tuttle",2011,"Hoplitis robusta",""
"Tuttle",2011,"Hoplitis robusta","",2011-08-12,0,"Tuttle",2011,"Hoplitis robusta",""
"Tuttle",2011,"Hoplitis robusta","",2011-08-22,1,"Tuttle",2011,"Hoplitis robusta",""
"Tuttle",2011,"Hoplitis robusta","",2011-09-13,0,"Tuttle",2011,"Hoplitis robusta",""
"Tuttle",2011,"Lasioglossum sedi","M",2011-06-08,0,"Tuttle",2011,"Lasioglossum sedi","M"
"Tuttle",2011,"Lasioglossum sedi","M",2011-06-27,0,"Tuttle",2011,"Lasioglossum sedi","M"
"Tuttle",2011,"Lasioglossum sedi","M",2011-07-11,0,"Tuttle",2011,"Lasioglossum sedi","M"
"Tuttle",2011,"Lasioglossum sedi","M",2011-07-25,0,"Tuttle",2011,"Lasioglossum sedi","M"
"Tuttle",2011,"Lasioglossum sedi","M",2011-08-12,0,"Tuttle",2011,"Lasioglossum sedi","M"
"Tuttle",2011,"Lasioglossum sedi","M",2011-08-22,2,"Tuttle",2011,"Lasioglossum sedi","M"
"Tuttle",2011,"Lasioglossum sedi","M",2011-09-13,0,"Tuttle",2011,"Lasioglossum sedi","M"
"Tuttle",2011,"Halictus rubicundus","M",2011-06-08,0,"Tuttle",2011,"Halictus rubicundus","M"
"Tuttle",2011,"Halictus rubicundus","M",2011-06-27,0,"Tuttle",2011,"Halictus rubicundus","M"
"Tuttle",2011,"Halictus rubicundus","M",2011-07-11,0,"Tuttle",2011,"Halictus rubicundus","M"
"Tuttle",2011,"Halictus rubicundus","M",2011-07-25,0,"Tuttle",2011,"Halictus rubicundus","M"
"Tuttle",2011,"Halictus rubicundus","M",2011-08-12,0,"Tuttle",2011,"Halictus rubicundus","M"
"Tuttle",2011,"Halictus rubicundus","M",2011-08-22,0,"Tuttle",2011,"Halictus rubicundus","M"
"Tuttle",2011,"Halictus rubicundus","M",2011-09-13,1,"Tuttle",2011,"Halictus rubicundus","M"
"Tuttle",2011,"Lasioglossum inconditum","M",2011-06-08,0,"Tuttle",2011,"Lasioglossum inconditum","M"
"Tuttle",2011,"Lasioglossum inconditum","M",2011-06-27,0,"Tuttle",2011,"Lasioglossum inconditum","M"
"Tuttle",2011,"Lasioglossum inconditum","M",2011-07-11,0,"Tuttle",2011,"Lasioglossum inconditum","M"
"Tuttle",2011,"Lasioglossum inconditum","M",2011-07-25,0,"Tuttle",2011,"Lasioglossum inconditum","M"
"Tuttle",2011,"Lasioglossum inconditum","M",2011-08-12,0,"Tuttle",2011,"Lasioglossum inconditum","M"
"Tuttle",2011,"Lasioglossum inconditum","M",2011-08-22,0,"Tuttle",2011,"Lasioglossum inconditum","M"
"Tuttle",2011,"Lasioglossum inconditum","M",2011-09-13,2,"Tuttle",2011,"Lasioglossum inconditum","M"
"Tuttle",2011,"Lasioglossum sandhousiellum","M",2011-06-08,0,"Tuttle",2011,"Lasioglossum sandhousiellum","M"
"Tuttle",2011,"Lasioglossum sandhousiellum","M",2011-06-27,0,"Tuttle",2011,"Lasioglossum sandhousiellum","M"
"Tuttle",2011,"Lasioglossum sandhousiellum","M",2011-07-11,0,"Tuttle",2011,"Lasioglossum sandhousiellum","M"
"Tuttle",2011,"Lasioglossum sandhousiellum","M",2011-07-25,0,"Tuttle",2011,"Lasioglossum sandhousiellum","M"
"Tuttle",2011,"Lasioglossum sandhousiellum","M",2011-08-12,0,"Tuttle",2011,"Lasioglossum sandhousiellum","M"
"Tuttle",2011,"Lasioglossum sandhousiellum","M",2011-08-22,0,"Tuttle",2011,"Lasioglossum sandhousiellum","M"
"Tuttle",2011,"Lasioglossum sandhousiellum","M",2011-09-13,1,"Tuttle",2011,"Lasioglossum sandhousiellum","M"
"Tuttle",2011,"Halictus virgatellus","M",2011-06-08,0,"Tuttle",2011,"Halictus virgatellus","M"
"Tuttle",2011,"Halictus virgatellus","M",2011-06-27,0,"Tuttle",2011,"Halictus virgatellus","M"
"Tuttle",2011,"Halictus virgatellus","M",2011-07-11,0,"Tuttle",2011,"Halictus virgatellus","M"
"Tuttle",2011,"Halictus virgatellus","M",2011-07-25,0,"Tuttle",2011,"Halictus virgatellus","M"
"Tuttle",2011,"Halictus virgatellus","M",2011-08-12,0,"Tuttle",2011,"Halictus virgatellus","M"
"Tuttle",2011,"Halictus virgatellus","M",2011-08-22,0,"Tuttle",2011,"Halictus virgatellus","M"
"Tuttle",2011,"Halictus virgatellus","M",2011-09-13,1,"Tuttle",2011,"Halictus virgatellus","M"
"Tuttle",2012,"Halictus rubicundus","F",2012-05-14,9,"Tuttle",2012,"Halictus rubicundus","F"
"Tuttle",2012,"Halictus rubicundus","F",2012-05-29,8,"Tuttle",2012,"Halictus rubicundus","F"
"Tuttle",2012,"Halictus rubicundus","F",2012-06-11,1,"Tuttle",2012,"Halictus rubicundus","F"
"Tuttle",2012,"Halictus rubicundus","F",2012-06-26,0,"Tuttle",2012,"Halictus rubicundus","F"
"Tuttle",2012,"Halictus rubicundus","F",2012-07-09,1,"Tuttle",2012,"Halictus rubicundus","F"
"Tuttle",2012,"Halictus rubicundus","F",2012-07-24,0,"Tuttle",2012,"Halictus rubicundus","F"
"Tuttle",2012,"Halictus rubicundus","F",2012-08-08,0,"Tuttle",2012,"Halictus rubicundus","F"
"Tuttle",2012,"Halictus rubicundus","F",2012-08-20,0,"Tuttle",2012,"Halictus rubicundus","F"
"Tuttle",2012,"Osmia subaustralis","M",2012-05-14,1,"Tuttle",2012,"Osmia subaustralis","M"
"Tuttle",2012,"Osmia subaustralis","M",2012-05-29,1,"Tuttle",2012,"Osmia subaustralis","M"
"Tuttle",2012,"Osmia subaustralis","M",2012-06-11,0,"Tuttle",2012,"Osmia subaustralis","M"
"Tuttle",2012,"Osmia subaustralis","M",2012-06-26,0,"Tuttle",2012,"Osmia subaustralis","M"
"Tuttle",2012,"Osmia subaustralis","M",2012-07-09,0,"Tuttle",2012,"Osmia subaustralis","M"
"Tuttle",2012,"Osmia subaustralis","M",2012-07-24,0,"Tuttle",2012,"Osmia subaustralis","M"
"Tuttle",2012,"Osmia subaustralis","M",2012-08-08,0,"Tuttle",2012,"Osmia subaustralis","M"
"Tuttle",2012,"Osmia subaustralis","M",2012-08-20,0,"Tuttle",2012,"Osmia subaustralis","M"
"Tuttle",2012,"Lasioglossum nigrum","F",2012-05-14,32,"Tuttle",2012,"Lasioglossum nigrum","F"
"Tuttle",2012,"Lasioglossum nigrum","F",2012-05-29,37,"Tuttle",2012,"Lasioglossum nigrum","F"
"Tuttle",2012,"Lasioglossum nigrum","F",2012-06-11,6,"Tuttle",2012,"Lasioglossum nigrum","F"
"Tuttle",2012,"Lasioglossum nigrum","F",2012-06-26,1,"Tuttle",2012,"Lasioglossum nigrum","F"
"Tuttle",2012,"Lasioglossum nigrum","F",2012-07-09,8,"Tuttle",2012,"Lasioglossum nigrum","F"
"Tuttle",2012,"Lasioglossum nigrum","F",2012-07-24,0,"Tuttle",2012,"Lasioglossum nigrum","F"
"Tuttle",2012,"Lasioglossum nigrum","F",2012-08-08,0,"Tuttle",2012,"Lasioglossum nigrum","F"
"Tuttle",2012,"Lasioglossum nigrum","F",2012-08-20,0,"Tuttle",2012,"Lasioglossum nigrum","F"
"Tuttle",2012,"Halictus virgatellus","F",2012-05-14,8,"Tuttle",2012,"Halictus virgatellus","F"
"Tuttle",2012,"Halictus virgatellus","F",2012-05-29,24,"Tuttle",2012,"Halictus virgatellus","F"
"Tuttle",2012,"Halictus virgatellus","F",2012-06-11,10,"Tuttle",2012,"Halictus virgatellus","F"
"Tuttle",2012,"Halictus virgatellus","F",2012-06-26,6,"Tuttle",2012,"Halictus virgatellus","F"
"Tuttle",2012,"Halictus virgatellus","F",2012-07-09,17,"Tuttle",2012,"Halictus virgatellus","F"
"Tuttle",2012,"Halictus virgatellus","F",2012-07-24,2,"Tuttle",2012,"Halictus virgatellus","F"
"Tuttle",2012,"Halictus virgatellus","F",2012-08-08,0,"Tuttle",2012,"Halictus virgatellus","F"
"Tuttle",2012,"Halictus virgatellus","F",2012-08-20,0,"Tuttle",2012,"Halictus virgatellus","F"
"Tuttle",2012,"Lasioglossum sedi","F",2012-05-14,59,"Tuttle",2012,"Lasioglossum sedi","F"
"Tuttle",2012,"Lasioglossum sedi","F",2012-05-29,49,"Tuttle",2012,"Lasioglossum sedi","F"
"Tuttle",2012,"Lasioglossum sedi","F",2012-06-11,20,"Tuttle",2012,"Lasioglossum sedi","F"
"Tuttle",2012,"Lasioglossum sedi","F",2012-06-26,1,"Tuttle",2012,"Lasioglossum sedi","F"
"Tuttle",2012,"Lasioglossum sedi","F",2012-07-09,17,"Tuttle",2012,"Lasioglossum sedi","F"
"Tuttle",2012,"Lasioglossum sedi","F",2012-07-24,2,"Tuttle",2012,"Lasioglossum sedi","F"
"Tuttle",2012,"Lasioglossum sedi","F",2012-08-08,0,"Tuttle",2012,"Lasioglossum sedi","F"
"Tuttle",2012,"Lasioglossum sedi","F",2012-08-20,0,"Tuttle",2012,"Lasioglossum sedi","F"
"Tuttle",2012,"Lasioglossum inconditum","F",2012-05-14,24,"Tuttle",2012,"Lasioglossum inconditum","F"
"Tuttle",2012,"Lasioglossum inconditum","F",2012-05-29,4,"Tuttle",2012,"Lasioglossum inconditum","F"
"Tuttle",2012,"Lasioglossum inconditum","F",2012-06-11,0,"Tuttle",2012,"Lasioglossum inconditum","F"
"Tuttle",2012,"Lasioglossum inconditum","F",2012-06-26,0,"Tuttle",2012,"Lasioglossum inconditum","F"
"Tuttle",2012,"Lasioglossum inconditum","F",2012-07-09,3,"Tuttle",2012,"Lasioglossum inconditum","F"
"Tuttle",2012,"Lasioglossum inconditum","F",2012-07-24,1,"Tuttle",2012,"Lasioglossum inconditum","F"
"Tuttle",2012,"Lasioglossum inconditum","F",2012-08-08,0,"Tuttle",2012,"Lasioglossum inconditum","F"
"Tuttle",2012,"Lasioglossum inconditum","F",2012-08-20,0,"Tuttle",2012,"Lasioglossum inconditum","F"
"Tuttle",2012,"Lasioglossum tenax","F",2012-05-14,5,"Tuttle",2012,"Lasioglossum tenax","F"
"Tuttle",2012,"Lasioglossum tenax","F",2012-05-29,2,"Tuttle",2012,"Lasioglossum tenax","F"
"Tuttle",2012,"Lasioglossum tenax","F",2012-06-11,1,"Tuttle",2012,"Lasioglossum tenax","F"
"Tuttle",2012,"Lasioglossum tenax","F",2012-06-26,0,"Tuttle",2012,"Lasioglossum tenax","F"
"Tuttle",2012,"Lasioglossum tenax","F",2012-07-09,2,"Tuttle",2012,"Lasioglossum tenax","F"
"Tuttle",2012,"Lasioglossum tenax","F",2012-07-24,0,"Tuttle",2012,"Lasioglossum tenax","F"
"Tuttle",2012,"Lasioglossum tenax","F",2012-08-08,0,"Tuttle",2012,"Lasioglossum tenax","F"
"Tuttle",2012,"Lasioglossum tenax","F",2012-08-20,0,"Tuttle",2012,"Lasioglossum tenax","F"
"Tuttle",2012,"Andrena transnigra","F",2012-05-14,2,"Tuttle",2012,"Andrena transnigra","F"
"Tuttle",2012,"Andrena transnigra","F",2012-05-29,2,"Tuttle",2012,"Andrena transnigra","F"
"Tuttle",2012,"Andrena transnigra","F",2012-06-11,0,"Tuttle",2012,"Andrena transnigra","F"
"Tuttle",2012,"Andrena transnigra","F",2012-06-26,0,"Tuttle",2012,"Andrena transnigra","F"
"Tuttle",2012,"Andrena transnigra","F",2012-07-09,0,"Tuttle",2012,"Andrena transnigra","F"
"Tuttle",2012,"Andrena transnigra","F",2012-07-24,0,"Tuttle",2012,"Andrena transnigra","F"
"Tuttle",2012,"Andrena transnigra","F",2012-08-08,0,"Tuttle",2012,"Andrena transnigra","F"
"Tuttle",2012,"Andrena transnigra","F",2012-08-20,0,"Tuttle",2012,"Andrena transnigra","F"
"Tuttle",2012,"Osmia simillima","M",2012-05-14,1,"Tuttle",2012,"Osmia simillima","M"
"Tuttle",2012,"Osmia simillima","M",2012-05-29,1,"Tuttle",2012,"Osmia simillima","M"
"Tuttle",2012,"Osmia simillima","M",2012-06-11,0,"Tuttle",2012,"Osmia simillima","M"
"Tuttle",2012,"Osmia simillima","M",2012-06-26,0,"Tuttle",2012,"Osmia simillima","M"
"Tuttle",2012,"Osmia simillima","M",2012-07-09,0,"Tuttle",2012,"Osmia simillima","M"
"Tuttle",2012,"Osmia simillima","M",2012-07-24,0,"Tuttle",2012,"Osmia simillima","M"
"Tuttle",2012,"Osmia simillima","M",2012-08-08,0,"Tuttle",2012,"Osmia simillima","M"
"Tuttle",2012,"Osmia simillima","M",2012-08-20,0,"Tuttle",2012,"Osmia simillima","M"
"Tuttle",2012,"Andrena cyanophila","F",2012-05-14,1,"Tuttle",2012,"Andrena cyanophila","F"
"Tuttle",2012,"Andrena cyanophila","F",2012-05-29,1,"Tuttle",2012,"Andrena cyanophila","F"
"Tuttle",2012,"Andrena cyanophila","F",2012-06-11,1,"Tuttle",2012,"Andrena cyanophila","F"
"Tuttle",2012,"Andrena cyanophila","F",2012-06-26,0,"Tuttle",2012,"Andrena cyanophila","F"
"Tuttle",2012,"Andrena cyanophila","F",2012-07-09,1,"Tuttle",2012,"Andrena cyanophila","F"
"Tuttle",2012,"Andrena cyanophila","F",2012-07-24,0,"Tuttle",2012,"Andrena cyanophila","F"
"Tuttle",2012,"Andrena cyanophila","F",2012-08-08,0,"Tuttle",2012,"Andrena cyanophila","F"
"Tuttle",2012,"Andrena cyanophila","F",2012-08-20,0,"Tuttle",2012,"Andrena cyanophila","F"
"Tuttle",2012,"Andrena algida","F",2012-05-14,1,"Tuttle",2012,"Andrena algida","F"
"Tuttle",2012,"Andrena algida","F",2012-05-29,6,"Tuttle",2012,"Andrena algida","F"
"Tuttle",2012,"Andrena algida","F",2012-06-11,0,"Tuttle",2012,"Andrena algida","F"
"Tuttle",2012,"Andrena algida","F",2012-06-26,0,"Tuttle",2012,"Andrena algida","F"
"Tuttle",2012,"Andrena algida","F",2012-07-09,0,"Tuttle",2012,"Andrena algida","F"
"Tuttle",2012,"Andrena algida","F",2012-07-24,0,"Tuttle",2012,"Andrena algida","F"
"Tuttle",2012,"Andrena algida","F",2012-08-08,0,"Tuttle",2012,"Andrena algida","F"
"Tuttle",2012,"Andrena algida","F",2012-08-20,0,"Tuttle",2012,"Andrena algida","F"
"Tuttle",2012,"Lasioglossum ruidosense","F",2012-05-14,1,"Tuttle",2012,"Lasioglossum ruidosense","F"
"Tuttle",2012,"Lasioglossum ruidosense","F",2012-05-29,7,"Tuttle",2012,"Lasioglossum ruidosense","F"
"Tuttle",2012,"Lasioglossum ruidosense","F",2012-06-11,2,"Tuttle",2012,"Lasioglossum ruidosense","F"
"Tuttle",2012,"Lasioglossum ruidosense","F",2012-06-26,0,"Tuttle",2012,"Lasioglossum ruidosense","F"
"Tuttle",2012,"Lasioglossum ruidosense","F",2012-07-09,3,"Tuttle",2012,"Lasioglossum ruidosense","F"
"Tuttle",2012,"Lasioglossum ruidosense","F",2012-07-24,1,"Tuttle",2012,"Lasioglossum ruidosense","F"
"Tuttle",2012,"Lasioglossum ruidosense","F",2012-08-08,0,"Tuttle",2012,"Lasioglossum ruidosense","F"
"Tuttle",2012,"Lasioglossum ruidosense","F",2012-08-20,0,"Tuttle",2012,"Lasioglossum ruidosense","F"
"Tuttle",2012,"Osmia bucephala","M",2012-05-14,0,"Tuttle",2012,"Osmia bucephala","M"
"Tuttle",2012,"Osmia bucephala","M",2012-05-29,4,"Tuttle",2012,"Osmia bucephala","M"
"Tuttle",2012,"Osmia bucephala","M",2012-06-11,0,"Tuttle",2012,"Osmia bucephala","M"
"Tuttle",2012,"Osmia bucephala","M",2012-06-26,0,"Tuttle",2012,"Osmia bucephala","M"
"Tuttle",2012,"Osmia bucephala","M",2012-07-09,0,"Tuttle",2012,"Osmia bucephala","M"
"Tuttle",2012,"Osmia bucephala","M",2012-07-24,0,"Tuttle",2012,"Osmia bucephala","M"
"Tuttle",2012,"Osmia bucephala","M",2012-08-08,0,"Tuttle",2012,"Osmia bucephala","M"
"Tuttle",2012,"Osmia bucephala","M",2012-08-20,0,"Tuttle",2012,"Osmia bucephala","M"
"Tuttle",2012,"Osmia simillima","F",2012-05-14,0,"Tuttle",2012,"Osmia simillima","F"
"Tuttle",2012,"Osmia simillima","F",2012-05-29,2,"Tuttle",2012,"Osmia simillima","F"
"Tuttle",2012,"Osmia simillima","F",2012-06-11,0,"Tuttle",2012,"Osmia simillima","F"
"Tuttle",2012,"Osmia simillima","F",2012-06-26,1,"Tuttle",2012,"Osmia simillima","F"
"Tuttle",2012,"Osmia simillima","F",2012-07-09,1,"Tuttle",2012,"Osmia simillima","F"
"Tuttle",2012,"Osmia simillima","F",2012-07-24,0,"Tuttle",2012,"Osmia simillima","F"
"Tuttle",2012,"Osmia simillima","F",2012-08-08,2,"Tuttle",2012,"Osmia simillima","F"
"Tuttle",2012,"Osmia simillima","F",2012-08-20,0,"Tuttle",2012,"Osmia simillima","F"
"Tuttle",2012,"Osmia bucephala","F",2012-05-14,0,"Tuttle",2012,"Osmia bucephala","F"
"Tuttle",2012,"Osmia bucephala","F",2012-05-29,5,"Tuttle",2012,"Osmia bucephala","F"
"Tuttle",2012,"Osmia bucephala","F",2012-06-11,2,"Tuttle",2012,"Osmia bucephala","F"
"Tuttle",2012,"Osmia bucephala","F",2012-06-26,1,"Tuttle",2012,"Osmia bucephala","F"
"Tuttle",2012,"Osmia bucephala","F",2012-07-09,1,"Tuttle",2012,"Osmia bucephala","F"
"Tuttle",2012,"Osmia bucephala","F",2012-07-24,0,"Tuttle",2012,"Osmia bucephala","F"
"Tuttle",2012,"Osmia bucephala","F",2012-08-08,0,"Tuttle",2012,"Osmia bucephala","F"
"Tuttle",2012,"Osmia bucephala","F",2012-08-20,0,"Tuttle",2012,"Osmia bucephala","F"
"Tuttle",2012,"Osmia longula","F",2012-05-14,0,"Tuttle",2012,"Osmia longula","F"
"Tuttle",2012,"Osmia longula","F",2012-05-29,2,"Tuttle",2012,"Osmia longula","F"
"Tuttle",2012,"Osmia longula","F",2012-06-11,0,"Tuttle",2012,"Osmia longula","F"
"Tuttle",2012,"Osmia longula","F",2012-06-26,0,"Tuttle",2012,"Osmia longula","F"
"Tuttle",2012,"Osmia longula","F",2012-07-09,0,"Tuttle",2012,"Osmia longula","F"
"Tuttle",2012,"Osmia longula","F",2012-07-24,0,"Tuttle",2012,"Osmia longula","F"
"Tuttle",2012,"Osmia longula","F",2012-08-08,0,"Tuttle",2012,"Osmia longula","F"
"Tuttle",2012,"Osmia longula","F",2012-08-20,0,"Tuttle",2012,"Osmia longula","F"
"Tuttle",2012,"Osmia sericea","F",2012-05-14,0,"Tuttle",2012,"Osmia sericea","F"
"Tuttle",2012,"Osmia sericea","F",2012-05-29,1,"Tuttle",2012,"Osmia sericea","F"
"Tuttle",2012,"Osmia sericea","F",2012-06-11,0,"Tuttle",2012,"Osmia sericea","F"
"Tuttle",2012,"Osmia sericea","F",2012-06-26,0,"Tuttle",2012,"Osmia sericea","F"
"Tuttle",2012,"Osmia sericea","F",2012-07-09,0,"Tuttle",2012,"Osmia sericea","F"
"Tuttle",2012,"Osmia sericea","F",2012-07-24,0,"Tuttle",2012,"Osmia sericea","F"
"Tuttle",2012,"Osmia sericea","F",2012-08-08,0,"Tuttle",2012,"Osmia sericea","F"
"Tuttle",2012,"Osmia sericea","F",2012-08-20,0,"Tuttle",2012,"Osmia sericea","F"
"Tuttle",2012,"Osmia paradisica","M",2012-05-14,0,"Tuttle",2012,"Osmia paradisica","M"
"Tuttle",2012,"Osmia paradisica","M",2012-05-29,1,"Tuttle",2012,"Osmia paradisica","M"
"Tuttle",2012,"Osmia paradisica","M",2012-06-11,0,"Tuttle",2012,"Osmia paradisica","M"
"Tuttle",2012,"Osmia paradisica","M",2012-06-26,0,"Tuttle",2012,"Osmia paradisica","M"
"Tuttle",2012,"Osmia paradisica","M",2012-07-09,0,"Tuttle",2012,"Osmia paradisica","M"
"Tuttle",2012,"Osmia paradisica","M",2012-07-24,0,"Tuttle",2012,"Osmia paradisica","M"
"Tuttle",2012,"Osmia paradisica","M",2012-08-08,0,"Tuttle",2012,"Osmia paradisica","M"
"Tuttle",2012,"Osmia paradisica","M",2012-08-20,0,"Tuttle",2012,"Osmia paradisica","M"
"Tuttle",2012,"Lasioglossum prasinogaster","F",2012-05-14,0,"Tuttle",2012,"Lasioglossum prasinogaster","F"
"Tuttle",2012,"Lasioglossum prasinogaster","F",2012-05-29,1,"Tuttle",2012,"Lasioglossum prasinogaster","F"
"Tuttle",2012,"Lasioglossum prasinogaster","F",2012-06-11,0,"Tuttle",2012,"Lasioglossum prasinogaster","F"
"Tuttle",2012,"Lasioglossum prasinogaster","F",2012-06-26,0,"Tuttle",2012,"Lasioglossum prasinogaster","F"
"Tuttle",2012,"Lasioglossum prasinogaster","F",2012-07-09,0,"Tuttle",2012,"Lasioglossum prasinogaster","F"
"Tuttle",2012,"Lasioglossum prasinogaster","F",2012-07-24,0,"Tuttle",2012,"Lasioglossum prasinogaster","F"
"Tuttle",2012,"Lasioglossum prasinogaster","F",2012-08-08,0,"Tuttle",2012,"Lasioglossum prasinogaster","F"
"Tuttle",2012,"Lasioglossum prasinogaster","F",2012-08-20,0,"Tuttle",2012,"Lasioglossum prasinogaster","F"
"Tuttle",2012,"Hoplitis robusta","M",2012-05-14,0,"Tuttle",2012,"Hoplitis robusta","M"
"Tuttle",2012,"Hoplitis robusta","M",2012-05-29,1,"Tuttle",2012,"Hoplitis robusta","M"
"Tuttle",2012,"Hoplitis robusta","M",2012-06-11,3,"Tuttle",2012,"Hoplitis robusta","M"
"Tuttle",2012,"Hoplitis robusta","M",2012-06-26,0,"Tuttle",2012,"Hoplitis robusta","M"
"Tuttle",2012,"Hoplitis robusta","M",2012-07-09,0,"Tuttle",2012,"Hoplitis robusta","M"
"Tuttle",2012,"Hoplitis robusta","M",2012-07-24,0,"Tuttle",2012,"Hoplitis robusta","M"
"Tuttle",2012,"Hoplitis robusta","M",2012-08-08,0,"Tuttle",2012,"Hoplitis robusta","M"
"Tuttle",2012,"Hoplitis robusta","M",2012-08-20,0,"Tuttle",2012,"Hoplitis robusta","M"
"Tuttle",2012,"Hylaeus basalis","F",2012-05-14,0,"Tuttle",2012,"Hylaeus basalis","F"
"Tuttle",2012,"Hylaeus basalis","F",2012-05-29,0,"Tuttle",2012,"Hylaeus basalis","F"
"Tuttle",2012,"Hylaeus basalis","F",2012-06-11,1,"Tuttle",2012,"Hylaeus basalis","F"
"Tuttle",2012,"Hylaeus basalis","F",2012-06-26,0,"Tuttle",2012,"Hylaeus basalis","F"
"Tuttle",2012,"Hylaeus basalis","F",2012-07-09,1,"Tuttle",2012,"Hylaeus basalis","F"
"Tuttle",2012,"Hylaeus basalis","F",2012-07-24,0,"Tuttle",2012,"Hylaeus basalis","F"
"Tuttle",2012,"Hylaeus basalis","F",2012-08-08,0,"Tuttle",2012,"Hylaeus basalis","F"
"Tuttle",2012,"Hylaeus basalis","F",2012-08-20,0,"Tuttle",2012,"Hylaeus basalis","F"
