"species","sex","site","date","year","dataset","lat","lon","effort","ab","doy"
"Megachile brevis/mendica","F","DE4bd7ada0",2010-07-27,2010,"mary",38.878,-75.284,23.6666666666667,1,208
"Augochlorella aurata","F","DE57a4c944",2010-07-27,2010,"mary",38.831,-75.248,25.8333333333333,3,208
"Ptilothrix bombiformis","M","DE57a4c944",2010-07-27,2010,"mary",38.831,-75.248,25.8333333333333,2,208
"Halictus ligatus/poeyi","F","DE57a4c944",2010-07-27,2010,"mary",38.831,-75.248,25.8333333333333,1,208
"Melissodes bimaculata","F","DE57a4c944",2010-07-27,2010,"mary",38.831,-75.248,25.8333333333333,1,208
"Lasioglossum marinum","F","DE4262923e",2010-07-27,2010,"mary",38.883,-75.274,23.6666666666667,16,208
"Lasioglossum pruinosum","F","DE4262923e",2010-07-27,2010,"mary",38.883,-75.274,23.6666666666667,1,208
"Ptilothrix bombiformis","F","DE4262923e",2010-07-27,2010,"mary",38.883,-75.274,23.6666666666667,2,208
"Ceratina strenua","F","DE4262923e",2010-07-27,2010,"mary",38.883,-75.274,23.6666666666667,1,208
"Melitoma taurea","F","DE82e0280c",2010-07-27,2010,"mary",38.82,-75.255,26,1,208
"Ptilothrix bombiformis","F","DE82e0280c",2010-07-27,2010,"mary",38.82,-75.255,26,1,208
"Augochlorella aurata","F","DE82e0280c",2010-07-27,2010,"mary",38.82,-75.255,26,3,208
"Lasioglossum pilosum","F","DE82e0280c",2010-07-27,2010,"mary",38.82,-75.255,26,2,208
"Ptilothrix bombiformis","M","DE82e0280c",2010-07-27,2010,"mary",38.82,-75.255,26,1,208
"Augochlora pura","F","DE82e0280c",2010-07-27,2010,"mary",38.82,-75.255,26,1,208
"Augochlorella aurata","F","DE16754a64",2010-07-27,2010,"mary",38.824,-75.255,25.8333333333333,9,208
"Ptilothrix bombiformis","M","DE16754a64",2010-07-27,2010,"mary",38.824,-75.255,25.8333333333333,8,208
"Halictus ligatus/poeyi","F","DE16754a64",2010-07-27,2010,"mary",38.824,-75.255,25.8333333333333,2,208
"Lasioglossum tegulare","F","DE16754a64",2010-07-27,2010,"mary",38.824,-75.255,25.8333333333333,1,208
"Ptilothrix bombiformis","F","DE16754a64",2010-07-27,2010,"mary",38.824,-75.255,25.8333333333333,1,208
"Agapostemon sericeus","F","DE16754a64",2010-07-27,2010,"mary",38.824,-75.255,25.8333333333333,1,208
"Melissodes bimaculata","F","DEc6b8e0fc",2010-07-15,2010,"mary",38.821,-75.265,24.4166666666667,2,196
"Augochlora pura","F","DEc6b8e0fc",2010-07-15,2010,"mary",38.821,-75.265,24.4166666666667,1,196
"Augochlorella aurata","F","MDfe3a8734",2010-07-16,2010,"mary",39.0443,-76.7905,7,14,197
"Lasioglossum oblongum","F","MDfe3a8734",2010-07-16,2010,"mary",39.0443,-76.7905,7,9,197
"Halictus ligatus/poeyi","F","MDfe3a8734",2010-07-16,2010,"mary",39.0443,-76.7905,7,3,197
"Lasioglossum bruneri","F","MDfe3a8734",2010-07-16,2010,"mary",39.0443,-76.7905,7,10,197
"Ceratina calcarata/dupla/mikmaqi","M","MDfe3a8734",2010-07-16,2010,"mary",39.0443,-76.7905,7,1,197
"Ceratina calcarata/dupla/mikmaqi","F","MDfe3a8734",2010-07-16,2010,"mary",39.0443,-76.7905,7,1,197
"Lasioglossum hitchensi/weemsi","F","MDfe3a8734",2010-07-16,2010,"mary",39.0443,-76.7905,7,1,197
"Augochlora pura","F","MDfe3a8734",2010-07-16,2010,"mary",39.0443,-76.7905,7,2,197
"Hylaeus affinis/modestus","F","MDfe3a8734",2010-07-16,2010,"mary",39.0443,-76.7905,7,1,197
"Calliopsis andreniformis","F","MDfe3a8734",2010-07-16,2010,"mary",39.0443,-76.7905,7,1,197
"Calliopsis andreniformis","M","MDfe3a8734",2010-07-16,2010,"mary",39.0443,-76.7905,7,1,197
"Lasioglossum versatum","F","MD421dd14e",2010-07-20,2010,"mary",39.0722,-76.7752,6.91666666666667,4,201
"Ceratina strenua","F","MD421dd14e",2010-07-20,2010,"mary",39.0722,-76.7752,6.91666666666667,1,201
"Ceratina calcarata/dupla/mikmaqi","F","MD421dd14e",2010-07-20,2010,"mary",39.0722,-76.7752,6.91666666666667,6,201
"Agapostemon virescens","M","MD421dd14e",2010-07-20,2010,"mary",39.0722,-76.7752,6.91666666666667,2,201
"Megachile rotundata","F","MD421dd14e",2010-07-20,2010,"mary",39.0722,-76.7752,6.91666666666667,2,201
"Megachile brevis/mendica","M","MD421dd14e",2010-07-20,2010,"mary",39.0722,-76.7752,6.91666666666667,1,201
"Augochlorella aurata","F","MD421dd14e",2010-07-20,2010,"mary",39.0722,-76.7752,6.91666666666667,4,201
"Halictus ligatus/poeyi","F","MD421dd14e",2010-07-20,2010,"mary",39.0722,-76.7752,6.91666666666667,4,201
"Lasioglossum hitchensi/weemsi","F","MD421dd14e",2010-07-20,2010,"mary",39.0722,-76.7752,6.91666666666667,1,201
"Augochlora pura","F","MD421dd14e",2010-07-20,2010,"mary",39.0722,-76.7752,6.91666666666667,2,201
"Lasioglossum oblongum","F","MD421dd14e",2010-07-20,2010,"mary",39.0722,-76.7752,6.91666666666667,1,201
"Agapostemon splendens","F","MD421dd14e",2010-07-20,2010,"mary",39.0722,-76.7752,6.91666666666667,1,201
"Lasioglossum coriaceum","M","MD421dd14e",2010-07-20,2010,"mary",39.0722,-76.7752,6.91666666666667,1,201
"Megachile brevis/mendica","M","MD81f6ae5d",2010-07-13,2010,"mary",39.0498,-76.7767,24.25,3,194
"Augochlorella aurata","F","MD81f6ae5d",2010-07-13,2010,"mary",39.0498,-76.7767,24.25,52,194
"Lasioglossum bruneri","F","MD81f6ae5d",2010-07-13,2010,"mary",39.0498,-76.7767,24.25,5,194
"Agapostemon splendens","F","MD81f6ae5d",2010-07-13,2010,"mary",39.0498,-76.7767,24.25,4,194
"Lasioglossum pectorale","F","MD81f6ae5d",2010-07-13,2010,"mary",39.0498,-76.7767,24.25,1,194
"Agapostemon sericeus","F","MD81f6ae5d",2010-07-13,2010,"mary",39.0498,-76.7767,24.25,1,194
"Agapostemon virescens","F","MD81f6ae5d",2010-07-13,2010,"mary",39.0498,-76.7767,24.25,2,194
"Augochlora pura","F","MD81f6ae5d",2010-07-13,2010,"mary",39.0498,-76.7767,24.25,2,194
"Agapostemon texanus","M","MD81f6ae5d",2010-07-13,2010,"mary",39.0498,-76.7767,24.25,2,194
"Agapostemon texanus","F","MD81f6ae5d",2010-07-13,2010,"mary",39.0498,-76.7767,24.25,4,194
"Lasioglossum hitchensi/weemsi","F","MD81f6ae5d",2010-07-13,2010,"mary",39.0498,-76.7767,24.25,1,194
"Peponapis pruinosa","F","MD81f6ae5d",2010-07-13,2010,"mary",39.0498,-76.7767,24.25,1,194
"Apis mellifera","F","MD81f6ae5d",2010-07-13,2010,"mary",39.0498,-76.7767,24.25,1,194
"Halictus ligatus/poeyi","F","MDf0f20f80",2010-07-01,2010,"mary",39.0756,-76.7733,5,2,182
"Bombus impatiens","F","MDf0f20f80",2010-07-01,2010,"mary",39.0756,-76.7733,5,1,182
"Halictus ligatus/poeyi","M","MDf0f20f80",2010-07-01,2010,"mary",39.0756,-76.7733,5,1,182
"Agapostemon texanus","F","MDf0f20f80",2010-07-01,2010,"mary",39.0756,-76.7733,5,1,182
"Lasioglossum oblongum","F","MDf0f20f80",2010-07-01,2010,"mary",39.0756,-76.7733,5,1,182
"Lasioglossum bruneri","F","MDf0f20f80",2010-07-01,2010,"mary",39.0756,-76.7733,5,2,182
"Lasioglossum viridatum","F","MDf0f20f80",2010-07-01,2010,"mary",39.0756,-76.7733,5,1,182
"Augochlorella aurata","F","MD8d58bafe",2010-07-21,2010,"mary",39.0438,-76.7657,7.75,25,202
"Ceratina strenua","F","MD8d58bafe",2010-07-21,2010,"mary",39.0438,-76.7657,7.75,2,202
"Halictus ligatus/poeyi","F","MD8d58bafe",2010-07-21,2010,"mary",39.0438,-76.7657,7.75,3,202
"Ceratina calcarata/dupla/mikmaqi","F","MD8d58bafe",2010-07-21,2010,"mary",39.0438,-76.7657,7.75,1,202
"Lasioglossum cressonii","F","MD8d58bafe",2010-07-21,2010,"mary",39.0438,-76.7657,7.75,1,202
"Lasioglossum pectorale","F","MD8d58bafe",2010-07-21,2010,"mary",39.0438,-76.7657,7.75,1,202
"Augochlora pura","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,11,188
"Lasioglossum versatum","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,11,188
"Augochlorella aurata","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,6,188
"Lasioglossum callidum","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,12,188
"Ceratina calcarata/dupla/mikmaqi","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,17,188
"Lasioglossum oblongum","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,18,188
"Lasioglossum tegulare","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,1,188
"Augochlora pura","M","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,3,188
"Halictus ligatus/poeyi","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,3,188
"Megachile brevis/mendica","M","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,2,188
"Megachile brevis/mendica","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,1,188
"Lasioglossum cressonii","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,4,188
"Lasioglossum hitchensi/weemsi","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,1,188
"Augochloropsis metallica","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,1,188
"Lasioglossum viridatum","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,1,188
"Megachile georgica","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,1,188
"Lasioglossum coeruleum","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,1,188
"Lasioglossum bruneri","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,5,188
"Agapostemon texanus","M","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,1,188
"Halictus confusus","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,1,188
"Lasioglossum coriaceum","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,1,188
"Apis mellifera","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,1,188
"Lasioglossum zephyrum","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,2,188
"Ceratina strenua","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,3,188
"Xylocopa virginica","F","MD1083db75",2010-07-07,2010,"mary",39.0779,-76.7712,7,1,188
"Lasioglossum bruneri","F","MDb715fdbb",2010-07-12,2010,"mary",39.0484,-76.7956,4.5,16,193
"Ceratina calcarata/dupla/mikmaqi","F","MDb715fdbb",2010-07-12,2010,"mary",39.0484,-76.7956,4.5,1,193
"Augochlorella aurata","F","MDb715fdbb",2010-07-12,2010,"mary",39.0484,-76.7956,4.5,14,193
"Lasioglossum oblongum","F","MDb715fdbb",2010-07-12,2010,"mary",39.0484,-76.7956,4.5,11,193
"Lasioglossum nelumbonis","F","MDb715fdbb",2010-07-12,2010,"mary",39.0484,-76.7956,4.5,1,193
"Lasioglossum versatum","F","MDb715fdbb",2010-07-12,2010,"mary",39.0484,-76.7956,4.5,1,193
"Bombus fervidus","F","MDb715fdbb",2010-07-12,2010,"mary",39.0484,-76.7956,4.5,1,193
"Bombus griseocollis","F","DEc372cfcc",2010-08-03,2010,"mary",38.994,-75.416,25.25,1,215
"Ceratina calcarata/dupla/mikmaqi","F","DEc372cfcc",2010-08-03,2010,"mary",38.994,-75.416,25.25,2,215
"Melissodes bimaculata","F","DEd6d7be7a",2010-08-03,2010,"mary",38.919,-75.533,25.25,1,215
"Ceratina calcarata/dupla/mikmaqi","F","DEd6d7be7a",2010-08-03,2010,"mary",38.919,-75.533,25.25,1,215
"Lasioglossum pilosum","F","MD2d52b544",2010-08-28,2010,"mary",39.2715,-76.5488,7.75,6,240
"Lasioglossum tegulare","F","MD2d52b544",2010-08-28,2010,"mary",39.2715,-76.5488,7.75,12,240
"Agapostemon virescens","F","MD2d52b544",2010-08-28,2010,"mary",39.2715,-76.5488,7.75,1,240
"Lasioglossum callidum","F","MD2d52b544",2010-08-28,2010,"mary",39.2715,-76.5488,7.75,1,240
"Halictus ligatus/poeyi","F","MD2d52b544",2010-08-28,2010,"mary",39.2715,-76.5488,7.75,1,240
"Apis mellifera","F","MD2d52b544",2010-08-28,2010,"mary",39.2715,-76.5488,7.75,1,240
"Megachile texana","F","MD2d52b544",2010-08-28,2010,"mary",39.2715,-76.5488,7.75,1,240
"Lasioglossum tegulare","F","MD874f874f",2010-08-28,2010,"mary",39.2615,-76.5579,8.16666666666667,10,240
"Lasioglossum pilosum","F","MD874f874f",2010-08-28,2010,"mary",39.2615,-76.5579,8.16666666666667,14,240
"Ceratina strenua","M","MD874f874f",2010-08-28,2010,"mary",39.2615,-76.5579,8.16666666666667,1,240
"Ceratina calcarata/dupla/mikmaqi","F","MD874f874f",2010-08-28,2010,"mary",39.2615,-76.5579,8.16666666666667,1,240
"Lasioglossum viridatum","F","MD874f874f",2010-08-28,2010,"mary",39.2615,-76.5579,8.16666666666667,1,240
"Lasioglossum hitchensi/weemsi","F","MD874f874f",2010-08-28,2010,"mary",39.2615,-76.5579,8.16666666666667,4,240
"Lasioglossum zephyrum","F","MD874f874f",2010-08-28,2010,"mary",39.2615,-76.5579,8.16666666666667,1,240
"Augochlorella aurata","F","MD874f874f",2010-08-28,2010,"mary",39.2615,-76.5579,8.16666666666667,2,240
"Ceratina strenua","F","MD874f874f",2010-08-28,2010,"mary",39.2615,-76.5579,8.16666666666667,1,240
"Megachile texana","F","MD874f874f",2010-08-28,2010,"mary",39.2615,-76.5579,8.16666666666667,1,240
"Lasioglossum oblongum","F","MD874f874f",2010-08-28,2010,"mary",39.2615,-76.5579,8.16666666666667,1,240
"Melissodes trinodis","F","MD874f874f",2010-08-28,2010,"mary",39.2615,-76.5579,8.16666666666667,1,240
"Halictus tectus","F","MD874f874f",2010-08-28,2010,"mary",39.2615,-76.5579,8.16666666666667,2,240
"Halictus ligatus/poeyi","F","MDcee8f024",2010-08-28,2010,"mary",39.2307,-76.4334,7.33333333333333,2,240
"Lasioglossum geminatum","F","MDcee8f024",2010-08-28,2010,"mary",39.2307,-76.4334,7.33333333333333,2,240
"Lasioglossum hitchensi/weemsi","F","MDcee8f024",2010-08-28,2010,"mary",39.2307,-76.4334,7.33333333333333,2,240
"Halictus confusus","F","MDcee8f024",2010-08-28,2010,"mary",39.2307,-76.4334,7.33333333333333,1,240
"Lasioglossum coreopsis","F","MDcee8f024",2010-08-28,2010,"mary",39.2307,-76.4334,7.33333333333333,5,240
"Lasioglossum viridatum","F","MDcee8f024",2010-08-28,2010,"mary",39.2307,-76.4334,7.33333333333333,1,240
"Augochlorella aurata","F","MDcee8f024",2010-08-28,2010,"mary",39.2307,-76.4334,7.33333333333333,1,240
"Lasioglossum tegulare","F","MD480acb06",2010-08-28,2010,"mary",39.2589,-76.5326,7.53333333333333,4,240
"Halictus ligatus/poeyi","F","MD480acb06",2010-08-28,2010,"mary",39.2589,-76.5326,7.53333333333333,1,240
"Augochlorella aurata","F","MD480acb06",2010-08-28,2010,"mary",39.2589,-76.5326,7.53333333333333,1,240
"Anthidium oblongatum","M","MD480acb06",2010-08-28,2010,"mary",39.2589,-76.5326,7.53333333333333,1,240
"Lasioglossum pilosum","F","MD480acb06",2010-08-28,2010,"mary",39.2589,-76.5326,7.53333333333333,7,240
"Lasioglossum hitchensi/weemsi","F","MD480acb06",2010-08-28,2010,"mary",39.2589,-76.5326,7.53333333333333,1,240
"Lasioglossum illinoense","F","MD480acb06",2010-08-28,2010,"mary",39.2589,-76.5326,7.53333333333333,1,240
"Ceratina calcarata/dupla/mikmaqi","F","MD480acb06",2010-08-28,2010,"mary",39.2589,-76.5326,7.53333333333333,2,240
"Melissodes bimaculata","F","MD480acb06",2010-08-28,2010,"mary",39.2589,-76.5326,7.53333333333333,2,240
"Calliopsis andreniformis","F","MD480acb06",2010-08-28,2010,"mary",39.2589,-76.5326,7.53333333333333,1,240
"Melissodes bimaculata","M","MD64f4ce8b",2010-08-28,2010,"mary",39.2317,-76.508,7.83333333333333,1,240
"Lasioglossum bruneri","F","MD64f4ce8b",2010-08-28,2010,"mary",39.2317,-76.508,7.83333333333333,2,240
"Augochlora pura","F","MD64f4ce8b",2010-08-28,2010,"mary",39.2317,-76.508,7.83333333333333,4,240
"Lasioglossum tegulare","F","MD64f4ce8b",2010-08-28,2010,"mary",39.2317,-76.508,7.83333333333333,1,240
"Anthidium oblongatum","F","MD64f4ce8b",2010-08-28,2010,"mary",39.2317,-76.508,7.83333333333333,1,240
"Melissodes bimaculata","F","MD64f4ce8b",2010-08-28,2010,"mary",39.2317,-76.508,7.83333333333333,1,240
"Augochlorella aurata","F","MD64f4ce8b",2010-08-28,2010,"mary",39.2317,-76.508,7.83333333333333,5,240
"Ceratina calcarata/dupla/mikmaqi","F","MD64f4ce8b",2010-08-28,2010,"mary",39.2317,-76.508,7.83333333333333,3,240
"Lasioglossum versatum","F","MD64f4ce8b",2010-08-28,2010,"mary",39.2317,-76.508,7.83333333333333,1,240
"Lasioglossum pilosum","F","MD64f4ce8b",2010-08-28,2010,"mary",39.2317,-76.508,7.83333333333333,1,240
"Calliopsis andreniformis","M","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,2,240
"Lasioglossum zephyrum","F","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,1,240
"Lasioglossum tegulare","F","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,1,240
"Ceratina calcarata/dupla/mikmaqi","F","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,23,240
"Lasioglossum hitchensi/weemsi","F","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,5,240
"Lasioglossum pilosum","F","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,5,240
"Lasioglossum illinoense","F","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,1,240
"Calliopsis andreniformis","F","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,3,240
"Lasioglossum callidum","F","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,6,240
"Ceratina strenua","F","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,9,240
"Lasioglossum viridatum","F","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,1,240
"Lasioglossum versatum","F","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,5,240
"Lasioglossum bruneri","F","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,4,240
"Ceratina calcarata/dupla/mikmaqi","M","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,5,240
"Anthidium oblongatum","F","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,1,240
"Melissodes bimaculata","F","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,1,240
"Augochlora pura","F","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,1,240
"Bombus impatiens","F","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,1,240
"Lasioglossum apopkense","F","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,1,240
"Ceratina strenua","M","MDe261d86c",2010-08-28,2010,"mary",39.2381,-76.5101,7.83333333333333,1,240
"Ceratina calcarata/dupla/mikmaqi","M","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,1,240
"Anthidium oblongatum","M","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,1,240
"Lasioglossum pilosum","F","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,35,240
"Lasioglossum callidum","F","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,12,240
"Halictus tectus","F","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,1,240
"Augochlorella aurata","F","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,5,240
"Bombus fervidus","F","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,1,240
"Lasioglossum viridatum","F","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,5,240
"Lasioglossum hitchensi/weemsi","F","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,4,240
"Lasioglossum imitatum","F","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,4,240
"Lasioglossum illinoense","F","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,2,240
"Ceratina strenua","F","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,5,240
"Lasioglossum tegulare","F","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,7,240
"Melissodes bimaculata","F","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,2,240
"Halictus confusus","M","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,1,240
"Halictus ligatus/poeyi","F","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,1,240
"Augochlorella aurata","M","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,1,240
"Lasioglossum pilosum","M","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,1,240
"Halictus confusus","F","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,6,240
"Calliopsis andreniformis","F","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,3,240
"Ptilothrix bombiformis","M","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,1,240
"Lasioglossum coreopsis","F","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,1,240
"Ceratina calcarata/dupla/mikmaqi","F","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,1,240
"Ceratina strenua","M","MD70c8c2f4",2010-08-28,2010,"mary",39.2449,-76.5059,7.66666666666667,1,240
"Lasioglossum callidum","F","MD43762a37",2010-03-17,2010,"mary",39.0282,-76.8182,10.6666666666667,3,76
"Ceratina strenua","M","MD43762a37",2010-03-17,2010,"mary",39.0282,-76.8182,10.6666666666667,2,76
"Lasioglossum hitchensi/weemsi","F","MD43762a37",2010-03-17,2010,"mary",39.0282,-76.8182,10.6666666666667,9,76
"Ceratina calcarata/dupla/mikmaqi","M","MD43762a37",2010-03-17,2010,"mary",39.0282,-76.8182,10.6666666666667,3,76
"Bombus bimaculatus","F","MD43762a37",2010-03-17,2010,"mary",39.0282,-76.8182,10.6666666666667,1,76
"Andrena carlini","M","MD43762a37",2010-03-17,2010,"mary",39.0282,-76.8182,10.6666666666667,1,76
"Andrena cressonii","M","MD43762a37",2010-03-17,2010,"mary",39.0282,-76.8182,10.6666666666667,2,76
"Lasioglossum trigeminum","F","MD43762a37",2010-03-17,2010,"mary",39.0282,-76.8182,10.6666666666667,1,76
"Ceratina strenua","F","MD43762a37",2010-03-17,2010,"mary",39.0282,-76.8182,10.6666666666667,1,76
"Augochlorella aurata","F","MD43762a37",2010-03-17,2010,"mary",39.0282,-76.8182,10.6666666666667,3,76
"Lasioglossum admirandum/rohweri","F","MD43762a37",2010-03-17,2010,"mary",39.0282,-76.8182,10.6666666666667,1,76
"Lasioglossum coreopsis","F","MD43762a37",2010-03-17,2010,"mary",39.0282,-76.8182,10.6666666666667,2,76
"Lasioglossum gotham","F","MD43762a37",2010-03-17,2010,"mary",39.0282,-76.8182,10.6666666666667,2,76
"Andrena cressonii","F","MD43762a37",2010-03-17,2010,"mary",39.0282,-76.8182,10.6666666666667,2,76
