"TransectID","SamplEvent","SiteID_Year","apis_abund","prop_apis","TctVolume","TctColor","ColorVolume","VolumeSimple","ColorSimple","trapdays","NTrapsFinal","Abundance","AbundDayTrap"
"MD8c2f01cb","MDbff24b2c","MDb5e048ff_2005",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,15,1.5
"MD8c3b6ced","MD02d40303","MD55f6fd36_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,1,0.0714285714285714
"MD8c4dba3c","MD900b32c1","MD62d7961e_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,3,0.0476190476190477
"MD8cb0cb03","MD8480c44f","MD4f8e735a_2009",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,99,703,7.1010101010101
"MD8cbe0f98","MDeefbb2df","MDb109ff4e_2003",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,9.00000000000001,1,0.111111111111111
"MD8cc0f08c","MDa5c06ffa","MD15566ea4_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,11,0.174603174603175
"MD8cc32363","MD961fa52c","MD51b168c3_2006",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,5,0.5
"MD8ce790ae","MD5ad5df0e","MD313e322d_2005",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,43,4.3
"MD8cfd0476","MDd07d904b","MDd41226b4_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,3,0.0476190476190477
"MD8d12dfa6","MDd55c168a","MD0045dc99_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,15,1.07142857142857
"MD8d2090fe","MDbbb7007d","MD7b5b2f71_2003",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,30,21,0.699999999999999
"MD8d240ec0","MDf6a7e16f","MDa06f1d45_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MD8d3ad049","MD5bb05e9c","MDfaed4ac1_2006",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,12,1.2
"MD8d47501d","MD58d74df4","MDbc80713e_2011",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",15,9,94,0.696296296296297
"MD8d4d7a92","MDa483ec8a","MD51fd0a68_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,20,0.317460317460318
"MD8d87e3ae","MD83ad8fca","MDb4e42134_2015",0,0,"bowl 12oz","blue,yellow,white","blue,yellow,whitebowl 12oz","bowl 12oz","blue,yellow,white",15,9,139,1.02962962962963
"MD8daae87d","MD95fd11a3","MD003a19ef_2011",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,64,1.01587301587302
"MD8dc7183d","MD15a21d8f","MD2ae80a7d_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,3,6,2
"MD8dd766c6","MDe6bc4e10","MD33a2ff94_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,5,0.333333333333333
"MD8ddd9bb0","MDc479088f","MDcee1fad6_2013",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,30,4,0.133333333333333
"MD8de46354","MD3eb958e6","MDb6b71ddd_2012",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,3,2,0.0833333333333334
"MD8deecc12","MDcb15c201","MD56ac042d_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,2,0.0317460317460318
"MD8dfd7108","MDf28030d5","MDcf26860a_2003",0,0,"bowl 3.25oz","yellow,white","yellow,whitebowl 3.25oz","bowl 3.25oz","yellow,white",1,29,115,3.96551724137932
"MD8e30d84f","MDca990bdd","MD9101bf0b_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,8,0.111111111111111
"MD8e336c09","MD835c1831","MD47d62949_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,9.00000000000003,26,0.481481481481481
"MD8e403fd2","MD455ca5f8","MD21f04942_2010",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,124,624,5.03225806451613
"MD8e4bc543","MD31ff8aae","MD9048ddf1_2012",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,3,3,0.142857142857143
"MD8e65d2c7","MD177aa270","MD83d9b234_2006",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,18,1.8
"MD8e907700","MDb1ea305b","MD7a50f334_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,7.99999999999999,20,0.357142857142858
"MD8eb74f9c","MD9e5c207b","MD9462738a_2005",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,20,1.33333333333333
"MD8eed8618","MD7771b077","MD397610a8_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,3,0.0476190476190477
"MD8ef5145c","MDaed5f39e","MD9d4e5dca_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,32,2.13333333333333
"MD8ef87a2e","MD7a6e29f0","MD36ffd6df_2015",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,31,1.03333333333333
"MD8f06cdc2","MD18fd9eb6","MDde057a28_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,4,0.266666666666667
"MD8f1956bb","MD02e26dfd","MD2ae80a7d_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,5,6,1.2
"MD8fd43368","MDeaed3d39","MD417bc899_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,11,0.785714285714285
"MD8fd58832","MD37a45fc1","MDe62c4e1e_2011",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MD8ff9b5bf","MD704d5e7b","MDf9625a26_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,15,1.07142857142857
"MD9020aa75","MD68028f64","MDb6b71ddd_2012",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,3,2,0.111111111111111
"MD9020f37f","MD01c51017","MDe26c3dd5_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,79,3.95
"MD904c05c8","MD5e41df92","MD1ec2ae7e_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,15,0.208333333333334
"MD90796076","MDf8562b18","MD003a19ef_2011",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",9.00000000000001,8.99999999999998,1,0.0123456790123457
"MD90dc0b61","MD1977ab5d","MD2162f879_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,13,3,0.230769230769231
"MD90ed4b28","MDb9ba4850","MD1253a656_2003",0,0,"bowl 3.25oz","yellow,white","yellow,whitebowl 3.25oz","bowl 3.25oz","yellow,white",1,5.99999999999999,6,1
"MD90ee8d89","MDbc83ab76","MDc1dc029b_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,5,32,0.914285714285715
"MD912ae460","MD76356918","MDcaa5194a_2003",0,0,"bowl 3.25oz","yellow,white","yellow,whitebowl 3.25oz","bowl 3.25oz","yellow,white",1,27,61,2.25925925925926
"MD918abe7a","MDc4e10de1","MDc7c44259_2003",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,30,28,0.933333333333332
"MD91c5309d","MD20edb0a6","MD3db044cd_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,11,0.733333333333334
"MD91c5312a","MD4216c77a","MD5d8f1f5b_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,8,0.111111111111111
"MD91de2c5f","MD1f0ba0f5","MD67c138e3_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,4,0.0634920634920636
"MD9213ce5c","MD6bd21785","MD0b1410e0_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,14,0.933333333333334
"MD92160684","MD629322d7","MD9e7cfc45_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,4,0.266666666666667
"MD923698d0","MDfe5a7277","MDeaea6fd9_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",4,8.99999999999999,2,0.0555555555555556
"MD926c1ead","MD113b9a31","MD7dc4fef3_2011",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,59,1.96666666666666
"MD929d97ee","MDcce5143d","MDf77df44f_2005",0,0,"bowl 3.25oz","white,FLblue","white,FLbluebowl 3.25oz","bowl 3.25oz","Other",1,10,13,1.3
"MD92c5b275","MD65565670","MD409f3684_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,20,1.42857142857143
"MD92d55a32","MDcf354f07","MDad83f625_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,7.00000000000001,14,0.285714285714285
"MD92fa5b51","MD073f2a09","MDbd0e4542_2005",1,0.2,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,4,0.4
"MD9320d4cb","MD48179e80","MDe258cbcc_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MD93364008","MDc3cb3dc1","MDe1df7ea1_2006",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,1,0.0666666666666667
"MD934548d1","MD57f7c103","MD11ad8d2d_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,52,0.825396825396827
"MD93611f80","MDef0bc3fb","MD6f69af96_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,10,0.666666666666667
"MD93adc147","MDb2323743","MDaacfb937_2002",0,0,"bowl 12oz","white","whitebowl 12oz","bowl 12oz","white",1,5,2,0.4
"MD93af6aee","MDab573ffe","MD90bc3730_2006",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,7,0.7
"MD93b893cc","MD79b02bfa","MDb2723976_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,4,4,1
"MD93d42ce0","MDa1786ad1","MDe26c3dd5_2009",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,144,7.2
"MD93d5619d","MD0c5dc6d0","MD099b8c38_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,14,0.222222222222223
"MD93ee3099","MDda37a884","MDf43bae36_2014",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,24,36,1.5
"MD940ca15f","MD6996075f","MD120b2fa6_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,5,1,0.2
"MD94442d84","MDeca5273e","MD3db044cd_2011",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,15,1
"MD944d09b3","MDc7e5b31e","MD15db7f74_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,6,0.0952380952380954
"MD94518991","MD09b42233","MD22a2084a_2014",0,0,"bowl 3.25oz","FLblue,FLyellow,FLwhite","FLblue,FLyellow,FLwhitebowl 3.25oz","bowl 3.25oz","Other",1,50,30,0.6
"MD945253d9","MD0e420b8c","MD0340de93_2007",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,6.99999999999999,3,0.428571428571429
"MD9467628f","MDc720c6f6","MDfc4a9ca0_2011",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,30,70,2.33333333333333
"MD94796c4e","MDba1e69cf","MD3db044cd_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,14,0.933333333333334
"MD948a6a8d","MDfff2d79b","MD125c68e6_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,9.00000000000003,4,0.074074074074074
"MD948ae98e","MDa4f13b72","MD9d4e5dca_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,11,0.785714285714285
"MD94975ff0","MD802e630f","MD099b8c38_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",12,8.99999999999999,1,0.00925925925925926
"MD94d649e4","MDb4ab53b9","MDdd2d719a_2014",0,0,"bowl 3.25oz","blue,yellow","blue,yellowbowl 3.25oz","bowl 3.25oz","Other",1,9.00000000000001,2,0.222222222222222
"MD94e49a4a","MD3e45dfc9","MD883eef88_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,27,1.92857142857143
"MD94fc1b2b","MDa538a9b3","MD0be47838_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,2,0.0317460317460318
"MD9538c49f","MD4837402f","MD043d4870_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,25,29,1.16
"MD953b0e52","MD07a550c8","MDaf25c4cf_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,7,0.111111111111111
"MD95798683","MDb5f8b1b1","MD15566ea4_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,6,0.0833333333333334
"MD9583f933","MD9d0771a9","MD6fcdf26b_2015",0,0,"bowl 12oz","blue,yellow,white","blue,yellow,whitebowl 12oz","bowl 12oz","blue,yellow,white",5.99999999999999,9.00000000000003,13,0.240740740740741
"MD958815f1","MD6074c8d6","MD414b3bf6_2012",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,3,2,0.0952380952380952
"MD95a129ec","MDc8e278f2","MD18a8b2ad_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,5,0.333333333333333
"MD95a796db","MD1cd43ee6","MD9dec7f0a_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,9,0.142857142857143
"MD95b31138","MDdb7d4540","MD532115b4_2003",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,30,35,1.16666666666667
"MD95be24dc","MDb839bd6c","MD65a5654a_2006",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,10,10,1
"MD95c3e810","MDf36a9859","MD27d11a53_2014",1,0.0526315789473684,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,7.99999999999999,18,0.321428571428572
"MD95c6218a","MD8d5cc3f7","MD064f3ce4_2006",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,2,0.133333333333333
"MD95c64b7d","MD5546f404","MD38e7c0ef_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",10,9.00000000000001,3,0.0333333333333333
"MD960143a3","MD15a21d8f","MD2ae80a7d_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,5,3,0.6
"MD96129651","MDfea094ae","MD97b14266_2005",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,9.00000000000001,15,1.66666666666666
"MD96161fbe","MD7cc5f73c","MD96516307_2005",0,0,"bowl 3.25oz","white","whitebowl 3.25oz","bowl 3.25oz","white",1,9.00000000000001,13,1.44444444444444
"MD963711e4","MDec072457","MDd43f7fd9_2010",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,20,2,0.1
"MD9639757a","MD4da02a28","MD5152ac8e_2006",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,10,0.666666666666667
"MD963f460b","MD5d8bbe1b","MD340bbb72_2013",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,30,37,1.23333333333333
"MD96422e80","MD90914753","MD397610a8_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,2,0.0317460317460318
"MD964b131e","MDdda80e10","MD03dca0be_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,4,0.0555555555555556
"MD96733e3c","MDc4188651","MD0045dc99_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,14,9,0.642857142857143
"MD96762e97","MD4db896bf","MDa4e4417b_2005",1,0.027027027027027,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,36,3.6
"MD967bd914","MD9143ac2e","MD86df7dd0_2011",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,73,1.15873015873016
"MD968b93ff","MDb46b2fa7","MD61b73436_2002",0,0,"bowl 12oz","white","whitebowl 12oz","bowl 12oz","white",1,5,8,1.6
"MD96a9bc2c","MD5404e641","MDf3639d7d_2003",0,0,"bowl 3.25oz","yellow,white","yellow,whitebowl 3.25oz","bowl 3.25oz","yellow,white",1,5.99999999999999,2,0.333333333333334
"MD96b37154","MD410c4743","MD6f649bcf_2012",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,3,2,0.0952380952380952
"MD97053459","MDd17e4300","MD7a50f334_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,9.00000000000003,29,0.537037037037037
"MD971ce1a9","MD2cbfc6d4","MDc4242e94_2014",0,0,"bowl 3.25oz","blue,white,FLyellow","blue,white,FLyellowbowl 3.25oz","bowl 3.25oz","Other",1,50,44,0.88
"MD97303096","MD815ec0d7","MDc79c3d02_2003",0,0,"bowl 3.25oz","yellow,white","yellow,whitebowl 3.25oz","bowl 3.25oz","yellow,white",1,5.99999999999999,14,2.33333333333334
"MD979ed976","MD5bb05e9c","MDfaed4ac1_2006",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,10,15,1.5
"MD97aaa306","MDb5640fc2","MD25517680_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,6,0.0952380952380954
"MD97b423ea","MD0bc7976d","MD375761da_2013",0,0,"bowl 12oz","blue,yellow,white","blue,yellow,whitebowl 12oz","bowl 12oz","blue,yellow,white",5.99999999999999,9.00000000000003,48,0.888888888888888
"MD97fa4cc4","MDafdf1c99","MDa06f1d45_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",8,8.99999999999999,1,0.0138888888888889
"MD981032ad","MD51fa5d9e","MD87ad6ca4_2003",0,0,"bowl 3.25oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 3.25oz","bowl 3.25oz","white,FLblue,FLyellow",1,8,3,0.375
"MD983156f7","MD7a47e6d8","MDb5437800_2004",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,20,1.33333333333333
"MD9863a453","MD79b02bfa","MDb2723976_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,5,3,0.6
"MD987c7c02","MDd3bb4fd5","MD5cfcdbc0_2006",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,4,0.266666666666667
"MD98e8a329","MD00b2b3a4","MD618ade29_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MD98edf387","MD162460dd","MDf3f3b860_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,7.00000000000001,9,0.183673469387755
"MD98f8592c","MD323eb672","MD1f5ed011_2002",0,0,"bowl 3.25oz","FLyellow","FLyellowbowl 3.25oz","bowl 3.25oz","FLyellow",1,5,4,0.8
"MD98f9551f","MD52c48999","MDeaea6fd9_2015",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,5,1,0.0285714285714286
"MD99128fb6","MDa7a9927a","MD0a93b6c3_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",5.99999999999999,9.00000000000003,1,0.0185185185185185
"MD99337ef0","MDdd55f578","MD8c5b1f23_2005",0,0,"bowl 6oz","blue,white,FLblue","blue,white,FLbluebowl 6oz","Other, Mostly Mixed","Other",1,9.00000000000001,11,1.22222222222222
"MD99354d2c","MD70d2482e","MD51fd0a68_2014",0,0,"bowl 12oz","white,FLblue,FLyellow","white,FLblue,FLyellowbowl 12oz","bowl 12oz","white,FLblue,FLyellow",6.99999999999999,8.99999999999999,1,0.0158730158730159
"MD996a4182","MD2fc08cb0","MD77cbe77b_2012",0,0,"bowl 3.25oz","blue,yellow,white","blue,yellow,whitebowl 3.25oz","bowl 3.25oz","blue,yellow,white",1,15,9,0.6
